seller_gstin,buyer_gstin,amount,date,goods_description,has_eway_bill
06BWKWN5630Z4ZD,36UUJPD2134K1ZG,26977.04,2023-05-02,Moulded plastic parts,true
32TBUEX2464C3ZX,24LEGQZ0248F6ZJ,121416.18,2023-05-02,Cotton yarn,true
33EOHXD6723F6ZQ,27HXKTQ5235G4ZA,303902.14,2023-05-05,Iron ore,true
33FOOWY4932K5ZW,07KYWMS0417O4Z8,347255.75,2023-05-05,Furniture sets,true
06NPUYZ0199O3ZQ,33GUQQC4750Y8Z5,167419.80,2023-05-07,Plywood panels,true
32TBUEX2464C3ZX,27SKWQX1255L5ZB,66827.24,2023-05-11,Aluminium sheets,true
33GUQQC4750Y8Z5,19QLQGQ2532E7Z2,556022.76,2023-05-11,Packaged fittings,true
07LYWHO7356O2Z6,07DHLQX8570T4Z7,1096170.63,2023-05-13,Packaged fittings,true
09IWOVN2020F3ZK,07OWSPV4756N1ZN,500946.23,2023-05-13,Furniture sets,true
33YGMLY4610W6ZS,07IHIOC8713E8ZN,267697.69,2023-05-14,Assembled pump units,true
33YGMLY4610W6ZS,07IHIOC8713E8ZN,260481.36,2023-05-18,Kitchenware cartons,true
19ORCRZ5136S8ZX,27WAABE0101S7ZY,1045065.09,2023-05-19,Packaged fittings,false
19WSEJA6123K9ZZ,27IPCHV6936J3ZF,1746852.13,2023-05-20,Crude polymer granules,true
09MACAR1889T5Z3,06XLLCH1373K6Z0,482104.72,2023-05-20,Assembled pump units,true
33JUGCQ0243X7ZK,29LQFOT4019W1ZL,397599.23,2023-05-22,Returned unsold stock,true
32APDCZ4228J5Z9,07WKVKZ7853Z8ZD,199994.59,2023-05-23,Unprocessed timber,true
29DSORG7805Q7ZD,27KNVLF9413B7ZQ,1808804.15,2023-05-24,Furniture sets,true
32RTMUK0767J7ZR,06VXENK5239T5Z6,207701.93,2023-05-26,Plywood panels,true
33YGMLY4610W6ZS,07IHIOC8713E8ZN,345499.95,2023-05-27,Kitchenware cartons,true
29USNIB2707Y3Z6,07BSHGZ0028T6Z1,565062.20,2023-05-29,Inter-branch stock transfer,true
36GZLVK4903C3ZJ,36AOZCX8818C4Z4,469865.79,2023-06-01,Iron ore,false
24DANYR9176S8Z7,19AFHVR2881Q4Z4,1760038.20,2023-06-01,Rubber gaskets,true
29TIWPY0487R5ZH,06VXENK5239T5Z6,157604.80,2023-06-02,Steel coils,false
33EOHXD6723F6ZQ,09MACAR1889T5Z3,478929.00,2023-06-03,Bauxite,true
07VZKFB6019K1ZT,06ZYUMR8310X1ZI,706926.16,2023-06-03,Plywood panels,true
33YGMLY4610W6ZS,24ADBPZ9331Y7Z1,435072.63,2023-06-05,Garment lots,true
33YGMLY4610W6ZS,07IHIOC8713E8ZN,291454.65,2023-06-05,Furniture sets,true
36AMNXO1723D1ZL,06XYZCA0026Z5ZI,239139.24,2023-06-05,Packaged fittings,true
32RTMUK0767J7ZR,27AVHXG6804R4Z7,360027.45,2023-06-06,Cotton yarn,true
09LRSNL8397M2ZC,06XYZCA0026Z5ZI,1359170.31,2023-06-06,Assembled pump units,true
36BOCZB4319K6Z2,19ORCRZ5136S8ZX,2865811.32,2023-06-08,Raw rubber sheets,true
27MLHJA7771D8ZP,33YGMLY4610W6ZS,331658.11,2023-06-10,Crude polymer granules,true
33NIRBJ4576K8ZM,27WAABE0101S7ZY,18598.41,2023-06-11,Cotton yarn,true
19QGJES9032L6ZO,07ABURL9979Q1Z0,544272.61,2023-06-12,Plywood panels,true
27ZKLFW2886V7ZL,24TQBMB5563K9ZK,535758.34,2023-06-13,Plywood panels,true
33YGMLY4610W6ZS,24ADBPZ9331Y7Z1,382713.79,2023-06-14,Packaged fittings,true
33GUQQC4750Y8Z5,07BSHGZ0028T6Z1,1536008.97,2023-06-14,Assembled pump units,true
36WFQAG8528A9Z5,33FOOWY4932K5ZW,819592.77,2023-06-15,Steel coils,true
19WSEJA6123K9ZZ,29TPVLE8820A7ZX,1074877.54,2023-06-16,Raw cotton bales,true
27MLHJA7771D8ZP,33YGMLY4610W6ZS,373623.80,2023-06-16,Iron ore,true
07WKVKZ7853Z8ZD,27SKWQX1255L5ZB,48871.57,2023-06-16,Rubber gaskets,true
33EOHXD6723F6ZQ,32KOMDV4565M8ZD,608268.03,2023-06-19,Raw rubber sheets,false
29HDPWO6467E4ZJ,09GDUDI3670A5ZE,263243.85,2023-06-19,Raw rubber sheets,true
33YGMLY4610W6ZS,07FSGBM8265D9ZC,803369.60,2023-06-19,Kitchenware cartons,true
06TORUY4649H3ZW,24XCOGB4723J1Z4,1034730.65,2023-06-20,Raw rubber sheets,false
27MLHJA7771D8ZP,33YGMLY4610W6ZS,378066.32,2023-06-20,Crude polymer granules,true
33XJXTK6255H1ZG,19FQVDH2460H4ZO,474194.20,2023-06-21,Crude polymer granules,true
09LRSNL8397M2ZC,19QLQGQ2532E7Z2,2871377.91,2023-06-22,Furniture sets,true
36DOAKR6492B1ZA,29GLIVA3486Y3ZR,22305.58,2023-06-24,Moulded plastic parts,true
06QWIYO2144M6Z6,33JUGCQ0243X7ZK,976074.98,2023-06-25,Packaged fittings,true
19QAOYF9022E9Z3,36QKUHT3363G8Z1,3014503.65,2023-06-26,Crude polymer granules,false
29WPVPH3087E4Z8,32OSLJF8100O5ZL,111713.43,2023-06-26,Raw rubber sheets,true
29GLIVA3486Y3ZR,07BSHGZ0028T6Z1,121577.78,2023-06-26,Garment lots,true
36MYFHN1078R2Z4,07OWSPV4756N1ZN,126349.61,2023-06-27,Packaged fittings,true
32RTMUK0767J7ZR,06VXENK5239T5Z6,190225.61,2023-06-28,Steel coils,true
33YGMLY4610W6ZS,24ADBPZ9331Y7Z1,360955.97,2023-06-29,Auto spare kits,true
33EOHXD6723F6ZQ,32KOMDV4565M8ZD,700315.98,2023-07-01,Raw cotton bales,true
33ZCOYB3981K1ZV,29NVUAL1821K7ZE,25196.76,2023-07-01,Raw rubber sheets,true
19YTTQI9334D1Z5,33JUGCQ0243X7ZK,848415.93,2023-07-02,Auto spare kits,true
32TBUEX2464C3ZX,09CNWXM9348C8ZL,90864.09,2023-07-03,Steel coils,false
29NVUAL1821K7ZE,33DKOHF9808I3ZZ,101034.66,2023-07-04,Aluminium sheets,true
27JGLFA5617I5Z0,24LEGQZ0248F6ZJ,27445.69,2023-07-05,Unprocessed timber,true
32YKCYT1305Z3ZM,07BSHGZ0028T6Z1,101729.04,2023-07-05,Auto spare kits,true
33NIRBJ4576K8ZM,27WAABE0101S7ZY,18010.15,2023-07-07,Cotton yarn,true
27MLHJA7771D8ZP,33YGMLY4610W6ZS,308859.92,2023-07-10,Crude polymer granules,true
32RTMUK0767J7ZR,24XCOGB4723J1Z4,226327.26,2023-07-10,Cotton yarn,true
27JSEGL9722A2ZS,07OWSPV4756N1ZN,58232.28,2023-07-11,Cotton yarn,true
24XCOGB4723J1Z4,19QLQGQ2532E7Z2,225193.29,2023-07-11,Auto spare kits,true
33YFHAE9497P9ZG,27WAABE0101S7ZY,402978.47,2023-07-12,Assembled pump units,true
33ZCOYB3981K1ZV,19YTTQI9334D1Z5,18473.20,2023-07-13,Bauxite,true
06FDZJZ1871X1ZP,19XTXAC5360U3ZZ,564903.25,2023-07-13,Assembled pump units,true
06QWIYO2144M6Z6,07BSHGZ0028T6Z1,665745.27,2023-07-15,Garment lots,true
36JMBCS5285U5Z4,33NIRBJ4576K8ZM,39567.92,2023-07-17,Raw rubber sheets,true
06OUYEO4807S2ZY,33YGMLY4610W6ZS,127529.86,2023-07-17,Plywood panels,true
33ZCOYB3981K1ZV,19YTTQI9334D1Z5,20392.78,2023-07-18,Bauxite,true
27JXTFP9055S6Z9,09EYIVN1895O1ZO,36322.06,2023-07-18,Steel coils,true
29TPVLE8820A7ZX,09ZBWBM8578V6ZU,416926.37,2023-07-19,Garment lots,true
09EYIVN1895O1ZO,29USNIB2707Y3Z6,233802.51,2023-07-20,Auto spare kits,true
06VXENK5239T5Z6,07KYWMS0417O4Z8,1994962.08,2023-07-21,Auto spare kits,true
06FDZJZ1871X1ZP,19XTXAC5360U3ZZ,600857.45,2023-07-22,Packaged fittings,true
29HDPWO6467E4ZJ,19FQVDH2460H4ZO,534336.73,2023-07-24,Raw rubber sheets,true
06HZHAM9303D1Z2,27IPCHV6936J3ZF,1684928.80,2023-07-24,Raw cotton bales,true
19YTTQI9334D1Z5,29LQFOT4019W1ZL,370220.40,2023-07-24,Auto spare kits,true
27LPMFO3207W6ZE,33IIMMB0166U5Z6,114914.80,2023-07-27,Rubber gaskets,true
24PISLE8831I5ZS,33JUGCQ0243X7ZK,527063.37,2023-07-27,Kitchenware cartons,true
06FDZJZ1871X1ZP,06ZYUMR8310X1ZI,512904.85,2023-07-27,Assembled pump units,true
36JMBCS5285U5Z4,33NIRBJ4576K8ZM,52038.16,2023-07-29,Raw rubber sheets,true
32YKCYT1305Z3ZM,24ADBPZ9331Y7Z1,187061.12,2023-07-29,Garment lots,true
24PISLE8831I5ZS,33JUGCQ0243X7ZK,478436.78,2023-07-30,Auto spare kits,true
09IWOVN2020F3ZK,06XYZCA0026Z5ZI,718778.99,2023-07-30,Auto spare kits,true
27MLHJA7771D8ZP,33YGMLY4610W6ZS,382731.12,2023-07-31,Bauxite,true
36VDRMO4829X3Z0,32OSLJF8100O5ZL,12385.52,2023-08-01,Unprocessed timber,true
33YFHAE9497P9ZG,06XYZCA0026Z5ZI,250183.58,2023-08-02,Garment lots,true
36CVMQV4934B6Z0,36HIWMV4627A6ZF,36268.47,2023-08-04,Crude polymer granules,true
36IBYDQ7801O8ZC,27KNVLF9413B7ZQ,29779.36,2023-08-04,Moulded plastic parts,true
09GDUDI3670A5ZE,09MDSAV0327Y3ZY,171310.18,2023-08-04,Moulded plastic parts,true
09GDUDI3670A5ZE,19YTTQI9334D1Z5,191409.28,2023-08-05,Moulded plastic parts,true
36WFQAG8528A9Z5,33FOOWY4932K5ZW,707719.01,2023-08-06,Moulded plastic parts,true
06FDZJZ1871X1ZP,06ZYUMR8310X1ZI,557222.51,2023-08-08,Packaged fittings,true
33DKOHF9808I3ZZ,06XLLCH1373K6Z0,114278.20,2023-08-09,Assembled pump units,true
36GDMFJ3180O4ZC,19QLQGQ2532E7Z2,247736.52,2023-08-11,Cotton yarn,true
27HXKTQ5235G4ZA,33JUGCQ0243X7ZK,880129.79,2023-08-11,Packaged fittings,true
24PISLE8831I5ZS,33JUGCQ0243X7ZK,561472.71,2023-08-12,Auto spare kits,true
29GLIVA3486Y3ZR,33JUGCQ0243X7ZK,123335.15,2023-08-13,Packaged fittings,false
19YTTQI9334D1Z5,29LQFOT4019W1ZL,424485.55,2023-08-15,Furniture sets,true
29ONVRZ3130M6ZL,24ADBPZ9331Y7Z1,92679.85,2023-08-16,Aluminium sheets,false
36GDMFJ3180O4ZC,19QLQGQ2532E7Z2,292471.71,2023-08-18,Steel coils,true
07KTVJS9657V4ZX,07KYWMS0417O4Z8,265384.85,2023-08-19,Kitchenware cartons,true
33DKOHF9808I3ZZ,06XLLCH1373K6Z0,110144.85,2023-08-19,Furniture sets,true
27JGLFA5617I5Z0,24LEGQZ0248F6ZJ,21970.58,2023-08-20,Raw rubber sheets,true
27JXTFP9055S6Z9,19BVGWK7086S6Z9,16793.24,2023-08-20,Moulded plastic parts,true
06FDZJZ1871X1ZP,06ZYUMR8310X1ZI,612209.11,2023-08-20,Assembled pump units,true
32APDCZ4228J5Z9,29YDUXQ1768F6Z5,295130.15,2023-08-21,Crude polymer granules,true
29TPVLE8820A7ZX,06MOGFE1378X5ZQ,373705.63,2023-08-24,Auto spare kits,false
27HXKTQ5235G4ZA,36UUJPD2134K1ZG,628511.37,2023-08-24,Auto spare kits,true
27AVHXG6804R4Z7,19YNUSU1543Z9ZL,90573.44,2023-08-24,Packaged fittings,true
29NVUAL1821K7ZE,33DKOHF9808I3ZZ,115652.06,2023-08-25,Moulded plastic parts,true
36MYFHN1078R2Z4,27WAABE0101S7ZY,199263.63,2023-08-25,Assembled pump units,false
36RVGEN3898U2ZW,29GOJDW2619G6ZM,17420.86,2023-08-26,Raw cotton bales,true
06HKRKP4434B1ZM,09CNWXM9348C8ZL,753472.52,2023-08-26,Raw rubber sheets,true
27JSEGL9722A2ZS,07BSHGZ0028T6Z1,43397.82,2023-08-27,Moulded plastic parts,true
07JUHCS8296Y9Z9,09TYOFZ7611E9ZS,213394.11,2023-08-28,Raw rubber sheets,true
09EYIVN1895O1ZO,09ZBWBM8578V6ZU,213380.58,2023-08-28,Garment lots,true
24PISLE8831I5ZS,33JUGCQ0243X7ZK,448429.17,2023-08-29,Furniture sets,true
36WFQAG8528A9Z5,06QCBYQ6201T5Z8,359555.74,2023-08-30,Moulded plastic parts,true
36AMNXO1723D1ZL,07UPVXB8379E6ZK,134416.53,2023-08-30,Assembled pump units,true
19CMQIT5183T9ZU,24PISLE8831I5ZS,220398.41,2023-09-02,Cotton yarn,true
27CPIOO2175D8Z4,36MFZZI1805O9Z6,140890.57,2023-09-03,Moulded plastic parts,true
32AQGJY0057D6ZV,27ZKLFW2886V7ZL,130041.06,2023-09-04,Bauxite,true
29GLIVA3486Y3ZR,29MAUCO5537D8Z3,187850.59,2023-09-04,Auto spare kits,true
33FOOWY4932K5ZW,29USNIB2707Y3Z6,273600.60,2023-09-05,Kitchenware cartons,true
06FDZJZ1871X1ZP,06ZYUMR8310X1ZI,554773.52,2023-09-05,Furniture sets,true
32RTMUK0767J7ZR,27SKWQX1255L5ZB,195318.97,2023-09-06,Steel coils,true
33YFHAE9497P9ZG,06XYZCA0026Z5ZI,218546.69,2023-09-06,Assembled pump units,true
27YRPVR6146L5ZI,06QWIYO2144M6Z6,53357.74,2023-09-08,Bauxite,true
33YFHAE9497P9ZG,27WAABE0101S7ZY,346211.91,2023-09-08,Assembled pump units,true
36JMBCS5285U5Z4,07VZKFB6019K1ZT,32173.08,2023-09-09,Iron ore,true
09XRXZF7343R2ZD,32RTMUK0767J7ZR,815125.58,2023-09-09,Crude polymer granules,true
24YIDDD6289H3ZT,06ZYUMR8310X1ZI,158273.81,2023-09-09,Kitchenware cartons,true
06FDZJZ1871X1ZP,19XTXAC5360U3ZZ,516553.09,2023-09-09,Garment lots,true
32AQGJY0057D6ZV,06NPUYZ0199O3ZQ,317806.92,2023-09-10,Iron ore,true
33NIRBJ4576K8ZM,27WAABE0101S7ZY,16183.12,2023-09-11,Moulded plastic parts,true
29GOJDW2619G6ZM,09THKGN0004S7ZJ,195406.18,2023-09-11,Assembled pump units,true
19BVGWK7086S6Z9,06PACMQ7731H2Z6,259179.89,2023-09-11,Furniture sets,true
29GLIVA3486Y3ZR,24ADBPZ9331Y7Z1,149686.39,2023-09-11,Garment lots,true
09XRXZF7343R2ZD,29GOJDW2619G6ZM,335422.43,2023-09-12,Bauxite,false
09LRSNL8397M2ZC,19QLQGQ2532E7Z2,2849272.59,2023-09-13,Kitchenware cartons,true
09XRXZF7343R2ZD,32RTMUK0767J7ZR,760180.97,2023-09-14,Iron ore,true
36WFQAG8528A9Z5,33FOOWY4932K5ZW,767325.23,2023-09-14,Steel coils,true
33YFHAE9497P9ZG,27WAABE0101S7ZY,448748.02,2023-09-14,Auto spare kits,true
09XRXZF7343R2ZD,29GOJDW2619G6ZM,385355.74,2023-09-15,Raw rubber sheets,true
36VDRMO4829X3Z0,24SORHP9066Z2ZO,15224.02,2023-09-16,Raw rubber sheets,true
24XCOGB4723J1Z4,07DHLQX8570T4Z7,492676.14,2023-09-16,Auto spare kits,false
09XRXZF7343R2ZD,19YTTQI9334D1Z5,397808.04,2023-09-17,Iron ore,true
29GOJDW2619G6ZM,09ZBWBM8578V6ZU,417008.50,2023-09-17,Kitchenware cartons,true
29WPVPH3087E4Z8,29YDUXQ1768F6Z5,106231.82,2023-09-18,Crude polymer granules,true
09XRXZF7343R2ZD,29GOJDW2619G6ZM,419710.22,2023-09-19,Unprocessed timber,true
19RQFMU3728T6Z2,33GUQQC4750Y8Z5,14350.46,2023-09-19,Steel coils,true
19BVGWK7086S6Z9,06XLLCH1373K6Z0,134844.25,2023-09-20,Garment lots,true
09XRXZF7343R2ZD,09LRSNL8397M2ZC,385545.69,2023-09-22,Crude polymer granules,false
27JSEGL9722A2ZS,09CNWXM9348C8ZL,63229.03,2023-09-23,Plywood panels,true
36VDRMO4829X3Z0,19GCSCE8452T4Z7,19316.77,2023-09-24,Crude polymer granules,true
33YFHAE9497P9ZG,06XYZCA0026Z5ZI,252682.91,2023-09-24,Kitchenware cartons,true
09XRXZF7343R2ZD,19CMQIT5183T9ZU,305371.54,2023-09-25,Crude polymer granules,true
29ONVRZ3130M6ZL,29GBWZR4282Y6Z3,62832.16,2023-09-27,Steel coils,true
27JGLFA5617I5Z0,24LEGQZ0248F6ZJ,27679.68,2023-09-28,Unprocessed timber,true
36UHMYC0921B6ZB,19GCSCE8452T4Z7,157772.90,2023-09-30,Crude polymer granules,true
09XRXZF7343R2ZD,09LRSNL8397M2ZC,486848.46,2023-09-30,Bauxite,true
09XRXZF7343R2ZD,19CMQIT5183T9ZU,317029.71,2023-09-30,Raw rubber sheets,true
27HXKTQ5235G4ZA,19QLQGQ2532E7Z2,493435.96,2023-09-30,Garment lots,true
19RQFMU3728T6Z2,07ABURL9979Q1Z0,24613.31,2023-10-01,Steel coils,true
07KYWMS0417O4Z8,33JUGCQ0243X7ZK,439795.96,2023-10-01,Returned unsold stock,false
33EOHXD6723F6ZQ,32KOMDV4565M8ZD,622623.07,2023-10-02,Raw rubber sheets,true
09XRXZF7343R2ZD,29NVUAL1821K7ZE,490152.71,2023-10-02,Raw cotton bales,true
24LIHCR1961J7Z7,27AADWX3409U6ZS,68532.90,2023-10-02,Moulded plastic parts,true
19SMNMV3040I7ZD,36MYFHN1078R2Z4,188870.51,2023-10-03,Raw cotton bales,true
09XRXZF7343R2ZD,32RTMUK0767J7ZR,762544.79,2023-10-03,Crude polymer granules,true
24PISLE8831I5ZS,33JUGCQ0243X7ZK,573110.27,2023-10-03,Garment lots,true
09EYIVN1895O1ZO,09ZBWBM8578V6ZU,228411.25,2023-10-03,Auto spare kits,true
33MDFOF7954Z9ZL,07XBHEJ9668L1Z2,1400163.61,2023-10-04,Unprocessed timber,true
07RMQJW3353W3ZM,36UUJPD2134K1ZG,303918.19,2023-10-04,Packaged fittings,true
36AOZCX8818C4Z4,07ABURL9979Q1Z0,321619.66,2023-10-04,Kitchenware cartons,true
33YFHAE9497P9ZG,06XYZCA0026Z5ZI,209658.28,2023-10-04,Kitchenware cartons,true
36GZLVK4903C3ZJ,24DANYR9176S8Z7,276552.47,2023-10-05,Raw rubber sheets,false
19BVGWK7086S6Z9,06PACMQ7731H2Z6,223652.52,2023-10-05,Auto spare kits,true
29GLIVA3486Y3ZR,07UPVXB8379E6ZK,120739.88,2023-10-05,Assembled pump units,false
36AMNXO1723D1ZL,29MAUCO5537D8Z3,457358.72,2023-10-06,Garment lots,false
07VZKFB6019K1ZT,06ZYUMR8310X1ZI,872330.66,2023-10-08,Steel coils,true
19AFHVR2881Q4Z4,33JUGCQ0243X7ZK,468213.98,2023-10-09,Kitchenware cartons,true
19RQFMU3728T6Z2,09IWOVN2020F3ZK,19189.14,2023-10-12,Aluminium sheets,true
29HDPWO6467E4ZJ,19FQVDH2460H4ZO,562843.66,2023-10-13,Raw rubber sheets,true
19BVGWK7086S6Z9,29DFJDI9306B7ZJ,353533.53,2023-10-13,Kitchenware cartons,true
09XRXZF7343R2ZD,09LRSNL8397M2ZC,402487.07,2023-10-14,Unprocessed timber,true
24TQBMB5563K9ZK,06XLLCH1373K6Z0,354981.55,2023-10-14,Packaged fittings,false
19BVGWK7086S6Z9,29DFJDI9306B7ZJ,336466.67,2023-10-14,Auto spare kits,true
36CVMQV4934B6Z0,29YDUXQ1768F6Z5,22016.77,2023-10-15,Unprocessed timber,true
27JXTFP9055S6Z9,19BVGWK7086S6Z9,15019.24,2023-10-15,Plywood panels,true
33YFHAE9497P9ZG,06XYZCA0026Z5ZI,199386.59,2023-10-15,Garment lots,true
27CPIOO2175D8Z4,36MFZZI1805O9Z6,133357.51,2023-10-16,Steel coils,true
27CPIOO2175D8Z4,36MFZZI1805O9Z6,134381.14,2023-10-16,Steel coils,true
19BVGWK7086S6Z9,06XLLCH1373K6Z0,134613.09,2023-10-17,Auto spare kits,true
32TBUEX2464C3ZX,27AJPTA1766T6ZD,66745.08,2023-10-18,Moulded plastic parts,true
29GBWZR4282Y6Z3,07ABURL9979Q1Z0,783365.02,2023-10-18,Packaged fittings,true
27AVHXG6804R4Z7,06PACMQ7731H2Z6,193898.14,2023-10-18,Garment lots,true
32YKCYT1305Z3ZM,07BSHGZ0028T6Z1,103196.71,2023-10-18,Garment lots,true
07VZKFB6019K1ZT,29LQFOT4019W1ZL,511267.77,2023-10-19,Plywood panels,true
24XCOGB4723J1Z4,27WAABE0101S7ZY,402430.67,2023-10-19,Furniture sets,true
29GBWZR4282Y6Z3,06XLLCH1373K6Z0,1313544.15,2023-10-20,Auto spare kits,true
24YIDDD6289H3ZT,07ABURL9979Q1Z0,99986.14,2023-10-21,Kitchenware cartons,true
19BVGWK7086S6Z9,06XLLCH1373K6Z0,136989.76,2023-10-22,Assembled pump units,true
29TPVLE8820A7ZX,07FSGBM8265D9ZC,640268.03,2023-10-23,Packaged fittings,true
24YIDDD6289H3ZT,07OWSPV4756N1ZN,159240.28,2023-10-24,Garment lots,true
19CMQIT5183T9ZU,24PISLE8831I5ZS,181863.98,2023-10-26,Aluminium sheets,true
09XRXZF7343R2ZD,29NVUAL1821K7ZE,473386.49,2023-10-27,Raw cotton bales,true
36QKUHT3363G8Z1,07DHLQX8570T4Z7,1978717.30,2023-10-27,Auto spare kits,true
24XCOGB4723J1Z4,07OWSPV4756N1ZN,413396.08,2023-10-27,Kitchenware cartons,true
29WPVPH3087E4Z8,33DKOHF9808I3ZZ,37947.80,2023-10-31,Bauxite,true
36GDMFJ3180O4ZC,33FOOWY4932K5ZW,468824.92,2023-10-31,Cotton yarn,true
29DSORG7805Q7ZD,07BSHGZ0028T6Z1,1259332.68,2023-10-31,Furniture sets,true
09LRSNL8397M2ZC,19QLQGQ2532E7Z2,2693508.34,2023-11-01,Auto spare kits,true
09XRXZF7343R2ZD,19CMQIT5183T9ZU,317680.02,2023-11-02,Raw cotton bales,true
32ZOIZY9544B1ZL,32YKCYT1305Z3ZM,128525.23,2023-11-02,Aluminium sheets,true
09MACAR1889T5Z3,07KYWMS0417O4Z8,229113.97,2023-11-02,Kitchenware cartons,true
29HDPWO6467E4ZJ,29GLIVA3486Y3ZR,671627.84,2023-11-05,Crude polymer granules,true
33YFHAE9497P9ZG,06XYZCA0026Z5ZI,191953.41,2023-11-06,Assembled pump units,false
19BVGWK7086S6Z9,09ZBWBM8578V6ZU,121223.23,2023-11-07,Garment lots,true
24XCOGB4723J1Z4,29DFJDI9306B7ZJ,282059.45,2023-11-07,Kitchenware cartons,true
36HNWSS6393V2ZK,09IWOVN2020F3ZK,1632466.08,2023-11-10,Iron ore,true
07KYWMS0417O4Z8,33JUGCQ0243X7ZK,413849.98,2023-11-10,Recovered packaging material,true
09MACAR1889T5Z3,06XLLCH1373K6Z0,534466.90,2023-11-11,Packaged fittings,true
19BVGWK7086S6Z9,29DFJDI9306B7ZJ,341670.52,2023-11-12,Garment lots,true
33ZCOYB3981K1ZV,36GDMFJ3180O4ZC,25912.52,2023-11-14,Crude polymer granules,true
32AQGJY0057D6ZV,06NPUYZ0199O3ZQ,264296.57,2023-11-16,Unprocessed timber,true
36UHMYC0921B6ZB,09TYOFZ7611E9ZS,303655.14,2023-11-16,Raw rubber sheets,true
36CVMQV4934B6Z0,36HIWMV4627A6ZF,37145.83,2023-11-20,Raw rubber sheets,true
09XRXZF7343R2ZD,29NVUAL1821K7ZE,427488.82,2023-11-20,Bauxite,true
24XCOGB4723J1Z4,27WAABE0101S7ZY,438547.05,2023-11-20,Packaged fittings,true
09XRXZF7343R2ZD,19CMQIT5183T9ZU,369889.32,2023-11-21,Raw rubber sheets,true
27YRPVR6146L5ZI,27AJPTA1766T6ZD,58948.49,2023-11-21,Raw cotton bales,true
06HKRKP4434B1ZM,19FQVDH2460H4ZO,552310.49,2023-11-22,Bauxite,true
19CMQIT5183T9ZU,29YDUXQ1768F6Z5,141930.24,2023-11-22,Cotton yarn,true
27TZILH6929G4ZN,29MAUCO5537D8Z3,562653.97,2023-11-24,Aluminium sheets,true
27JXTFP9055S6Z9,19BVGWK7086S6Z9,14252.29,2023-11-25,Cotton yarn,true
32BTVLO0183D3ZZ,07DHLQX8570T4Z7,18414.74,2023-11-25,Rubber gaskets,true
32TBUEX2464C3ZX,24LEGQZ0248F6ZJ,91900.00,2023-11-25,Cotton yarn,true
19YTTQI9334D1Z5,33JUGCQ0243X7ZK,866446.57,2023-11-25,Auto spare kits,true
06HKRKP4434B1ZM,09EYIVN1895O1ZO,422480.64,2023-11-26,Bauxite,true
06OUYEO4807S2ZY,33YGMLY4610W6ZS,155293.84,2023-11-29,Steel coils,true
36GDMFJ3180O4ZC,29DFJDI9306B7ZJ,462113.36,2023-11-29,Moulded plastic parts,true
09EYIVN1895O1ZO,29USNIB2707Y3Z6,253974.72,2023-11-29,Assembled pump units,true
27AADWX3409U6ZS,07UPVXB8379E6ZK,44994.63,2023-11-30,Garment lots,true
24YIDDD6289H3ZT,07OWSPV4756N1ZN,175364.74,2023-12-01,Furniture sets,true
36CVMQV4934B6Z0,29GOJDW2619G6ZM,36393.66,2023-12-03,Raw rubber sheets,true
36AMNXO1723D1ZL,06XYZCA0026Z5ZI,282638.16,2023-12-04,Garment lots,true
24YIDDD6289H3ZT,07OWSPV4756N1ZN,170366.22,2023-12-04,Assembled pump units,true
19BVGWK7086S6Z9,06XLLCH1373K6Z0,153166.99,2023-12-04,Kitchenware cartons,true
19BVGWK7086S6Z9,29DFJDI9306B7ZJ,316851.76,2023-12-05,Kitchenware cartons,true
07RMQJW3353W3ZM,06XYZCA0026Z5ZI,160411.66,2023-12-06,Packaged fittings,false
27AADWX3409U6ZS,07UPVXB8379E6ZK,33754.13,2023-12-06,Garment lots,true
07KYWMS0417O4Z8,33JUGCQ0243X7ZK,405133.86,2023-12-06,Warranty replacement units,true
06OUYEO4807S2ZY,29GLIVA3486Y3ZR,142264.48,2023-12-09,Cotton yarn,true
09LRSNL8397M2ZC,06MOGFE1378X5ZQ,1834754.79,2023-12-09,Packaged fittings,true
19BVGWK7086S6Z9,27KNVLF9413B7ZQ,151510.63,2023-12-09,Assembled pump units,true
36DOAKR6492B1ZA,09MACAR1889T5Z3,16193.15,2023-12-11,Moulded plastic parts,true
29TIWPY0487R5ZH,06MOGFE1378X5ZQ,114208.06,2023-12-11,Rubber gaskets,true
27CPIOO2175D8Z4,36MFZZI1805O9Z6,138743.91,2023-12-12,Rubber gaskets,true
33DKOHF9808I3ZZ,29LQFOT4019W1ZL,60086.59,2023-12-12,Garment lots,true
36MYFHN1078R2Z4,07OWSPV4756N1ZN,134522.11,2023-12-14,Garment lots,true
27AADWX3409U6ZS,07UPVXB8379E6ZK,41322.40,2023-12-14,Kitchenware cartons,true
36AMNXO1723D1ZL,29MAUCO5537D8Z3,382481.37,2023-12-15,Furniture sets,true
36DOAKR6492B1ZA,29GLIVA3486Y3ZR,18426.23,2023-12-16,Aluminium sheets,true
32RTMUK0767J7ZR,24XCOGB4723J1Z4,216197.31,2023-12-16,Cotton yarn,true
07WKVKZ7853Z8ZD,36MFZZI1805O9Z6,48321.69,2023-12-16,Moulded plastic parts,true
36RVGEN3898U2ZW,07WKVKZ7853Z8ZD,19509.04,2023-12-18,Iron ore,true
27ZKLFW2886V7ZL,07OWSPV4756N1ZN,648807.90,2023-12-18,Moulded plastic parts,false
