seller_gstin,buyer_gstin,amount,date,goods_description,has_eway_bill
07TUAFV0647D4Z4,36VLZNB9706Y8Z5,893262.36,2022-05-13,Packaged fittings,true
07KUQLA3240I4ZW,24SVGIC0584E3ZH,746874.53,2022-05-16,Raw cotton bales,true
06RGXNS6258D5ZB,27JJWTQ8319K2ZQ,379131.25,2022-05-29,Packaged fittings,false
19UKDFQ9474N1ZH,24QZZUH6664T7ZI,367536.27,2022-06-02,Raw rubber sheets,true
29UTSSL5497K4Z2,29EEEDM1207Z5ZI,133854.02,2022-06-04,Auto spare kits,true
24XNQWD7385X3ZL,29QKBDF0435G7ZL,5502635.32,2022-06-21,Iron ore,true
29KTEZO9632U3ZL,06BAGOT5114I3ZB,397658.94,2022-06-21,Packaged fittings,true
09AREDJ3750L1ZR,29EEEDM1207Z5ZI,207926.02,2022-06-23,Steel coils,true
29CBPWW7946Z2ZA,24QZZUH6664T7ZI,979652.93,2022-06-25,Raw cotton bales,true
06ZSOZA9116X9Z3,29KTEZO9632U3ZL,721950.34,2022-06-25,Rubber gaskets,true
06WTKXB3624X2ZZ,24AGMGP8326M1ZX,466605.65,2022-06-30,Steel coils,true
29KTEZO9632U3ZL,36VLZNB9706Y8Z5,262167.66,2022-07-01,Furniture sets,true
06BYUOB2814C3Z6,36OCSNL9677X2ZE,53564.81,2022-07-02,Aluminium sheets,true
06FFMGW8098X2ZO,27JJWTQ8319K2ZQ,814647.28,2022-07-07,Furniture sets,true
24SVGIC0584E3ZH,33GTKCX4322Y9ZI,193723.90,2022-07-09,Cotton yarn,true
24ZMIAB1800N3ZA,06WAFKG4621R2ZO,117961.48,2022-07-16,Steel coils,false
27VMTID3305Z9Z1,27JJWTQ8319K2ZQ,21369.26,2022-07-20,Auto spare kits,true
06HMMKP3107F5ZD,27ZXPIC6089I8ZK,245531.08,2022-07-23,Rubber gaskets,true
36PPFOZ0403V7Z7,06BAGOT5114I3ZB,198738.45,2022-07-23,Kitchenware cartons,true
24SVGIC0584E3ZH,29EEEDM1207Z5ZI,214529.95,2022-07-25,Cotton yarn,true
32BEJPU7148L1Z5,06BAGOT5114I3ZB,172397.05,2022-07-26,Steel coils,true
29FKTQX9100V7ZB,09EULJN4456L1ZL,60478.45,2022-07-31,Kitchenware cartons,true
29NHUTK5280X8ZT,29EEEDM1207Z5ZI,89714.32,2022-07-31,Kitchenware cartons,true
19UKDFQ9474N1ZH,24QZZUH6664T7ZI,451162.62,2022-08-01,Bauxite,true
29GHOXW1991A4ZA,19YDRKQ8981G8Z0,54890.57,2022-08-03,Packaged fittings,true
32HRUDX5644S8Z9,06WTKXB3624X2ZZ,1522316.58,2022-08-08,Crude polymer granules,true
24QZZUH6664T7ZI,36FIYPN9843Q2Z7,123318.95,2022-08-08,Assembled pump units,true
07ONTHA8211P8ZV,06FOYRN1089G8ZA,169258.69,2022-08-09,Garment lots,true
06YLMRX1588B6ZF,24WDFFK6372L6ZG,412204.88,2022-08-18,Garment lots,true
06YLMRX1588B6ZF,36FIYPN9843Q2Z7,519982.37,2022-08-26,Auto spare kits,true
06YLMRX1588B6ZF,36FIYPN9843Q2Z7,413916.19,2022-08-28,Auto spare kits,true
06YLMRX1588B6ZF,36FIYPN9843Q2Z7,453172.80,2022-09-13,Assembled pump units,true
29FKTQX9100V7ZB,36FIYPN9843Q2Z7,55096.41,2022-09-13,Auto spare kits,true
29CODLF5738S2ZV,06FFMGW8098X2ZO,56994.41,2022-09-19,Aluminium sheets,true
06ZSOZA9116X9Z3,29KTEZO9632U3ZL,773187.27,2022-09-21,Aluminium sheets,true
06RGXNS6258D5ZB,27JJWTQ8319K2ZQ,396899.68,2022-09-22,Kitchenware cartons,true
29BGPKH2454D9ZH,19YDRKQ8981G8Z0,46974.22,2022-09-23,Plywood panels,false
19UKDFQ9474N1ZH,07TUAFV0647D4Z4,555797.39,2022-09-27,Unprocessed timber,true
29NHUTK5280X8ZT,29EEEDM1207Z5ZI,67583.40,2022-09-27,Packaged fittings,true
29CODLF5738S2ZV,29GHOXW1991A4ZA,77613.96,2022-09-28,Steel coils,true
06RGXNS6258D5ZB,36VLZNB9706Y8Z5,402336.42,2022-09-28,Kitchenware cartons,false
06YLMRX1588B6ZF,06BAGOT5114I3ZB,293655.69,2022-10-05,Assembled pump units,true
29CODLF5738S2ZV,09EULJN4456L1ZL,84431.92,2022-10-06,Rubber gaskets,true
06YLMRX1588B6ZF,36EAVZD5995V1ZW,296815.91,2022-10-12,Assembled pump units,true
29GHOXW1991A4ZA,29EEEDM1207Z5ZI,110282.38,2022-10-12,Garment lots,true
06YLMRX1588B6ZF,24WDFFK6372L6ZG,501717.83,2022-10-14,Auto spare kits,true
06BYUOB2814C3Z6,36OCSNL9677X2ZE,61484.27,2022-10-15,Plywood panels,true
29CODLF5738S2ZV,06FFMGW8098X2ZO,62121.44,2022-10-25,Cotton yarn,true
06YLMRX1588B6ZF,06BAGOT5114I3ZB,241409.39,2022-10-27,Garment lots,true
06YLMRX1588B6ZF,06BAGOT5114I3ZB,264637.37,2022-10-27,Packaged fittings,false
09EAVZF4445T5ZF,27JJWTQ8319K2ZQ,115661.32,2022-11-01,Furniture sets,true
06YLMRX1588B6ZF,06BAGOT5114I3ZB,280949.75,2022-11-06,Packaged fittings,true
06YLMRX1588B6ZF,06BAGOT5114I3ZB,294934.45,2022-11-12,Assembled pump units,true
09AREDJ3750L1ZR,19PLHHW1016H9ZF,182466.03,2022-11-14,Moulded plastic parts,true
07ONTHA8211P8ZV,27JJWTQ8319K2ZQ,179766.55,2022-11-14,Packaged fittings,true
07ONTHA8211P8ZV,24WDFFK6372L6ZG,102395.16,2022-11-20,Assembled pump units,true
24HHIGA2305T5Z7,29EEEDM1207Z5ZI,48504.36,2022-11-21,Aluminium sheets,true
06BYUOB2814C3Z6,29GHOXW1991A4ZA,53417.93,2022-11-22,Aluminium sheets,true
07TUAFV0647D4Z4,36VLZNB9706Y8Z5,759720.09,2022-11-23,Packaged fittings,true
29NHUTK5280X8ZT,36OCSNL9677X2ZE,57614.74,2022-11-27,Packaged fittings,true
06WTKXB3624X2ZZ,06BAGOT5114I3ZB,955705.79,2022-12-05,Plywood panels,true
06HMMKP3107F5ZD,19PLHHW1016H9ZF,353619.28,2022-12-07,Moulded plastic parts,true
32HRUDX5644S8Z9,19PLHHW1016H9ZF,2938449.18,2022-12-08,Unprocessed timber,true
09EAVZF4445T5ZF,36EAVZD5995V1ZW,136049.90,2022-12-08,Auto spare kits,true
27SMUUO2665D2ZB,24SVGIC0584E3ZH,756368.98,2022-12-09,Raw rubber sheets,true
27XCGLU6888M7Z9,33VSKKT9786Y3ZG,2865896.86,2022-12-14,Unprocessed timber,true
24ZMIAB1800N3ZA,29FKTQX9100V7ZB,159367.25,2022-12-18,Moulded plastic parts,true
06RGXNS6258D5ZB,27JJWTQ8319K2ZQ,320534.44,2022-12-19,Auto spare kits,true
27VMTID3305Z9Z1,27JJWTQ8319K2ZQ,27486.95,2022-12-20,Assembled pump units,true
07UAULE5677X8ZE,29UTSSL5497K4Z2,172811.20,2022-12-22,Rubber gaskets,false
06YLMRX1588B6ZF,33ZBNHU0943P7ZR,380398.66,2022-12-29,Kitchenware cartons,true
06YLMRX1588B6ZF,36OCSNL9677X2ZE,437503.92,2022-12-31,Furniture sets,true
06YLMRX1588B6ZF,33ZBNHU0943P7ZR,401062.93,2023-01-01,Auto spare kits,true
27VMTID3305Z9Z1,09EULJN4456L1ZL,34685.94,2023-01-05,Assembled pump units,true
06YLMRX1588B6ZF,33ZBNHU0943P7ZR,405797.05,2023-01-12,Assembled pump units,true
29BGPKH2454D9ZH,36FIYPN9843Q2Z7,29351.44,2023-01-16,Plywood panels,false
06BYUOB2814C3Z6,29GHOXW1991A4ZA,56709.00,2023-01-17,Cotton yarn,true
33JCJFN2696A7ZH,29UTSSL5497K4Z2,1141122.09,2023-01-22,Unprocessed timber,true
29BGPKH2454D9ZH,29FKTQX9100V7ZB,46087.37,2023-01-22,Rubber gaskets,true
24SVGIC0584E3ZH,33GTKCX4322Y9ZI,224164.83,2023-01-26,Steel coils,true
09EAVZF4445T5ZF,27HMTFL8592A4ZD,49338.13,2023-01-27,Kitchenware cartons,true
19GFKAV3735Q8ZB,06FFMGW8098X2ZO,157136.29,2023-01-28,Crude polymer granules,true
06YLMRX1588B6ZF,33ZBNHU0943P7ZR,342806.60,2023-02-01,Furniture sets,true
24QZZUH6664T7ZI,19YDRKQ8981G8Z0,229265.42,2023-02-02,Packaged fittings,true
29EEEDM1207Z5ZI,09EULJN4456L1ZL,195898.86,2023-02-03,Recovered packaging material,true
07KUQLA3240I4ZW,24SVGIC0584E3ZH,774000.12,2023-02-05,Raw rubber sheets,false
27SMUUO2665D2ZB,33PVFCK5757F9ZU,631836.23,2023-02-06,Unprocessed timber,true
09GJYTU8142N9ZG,06WTKXB3624X2ZZ,84089.84,2023-02-06,Unprocessed timber,true
07ONTHA8211P8ZV,36VLZNB9706Y8Z5,147209.60,2023-02-12,Packaged fittings,true
06YLMRX1588B6ZF,36OCSNL9677X2ZE,407947.39,2023-02-13,Furniture sets,true
29NHUTK5280X8ZT,06WAFKG4621R2ZO,61746.79,2023-02-19,Packaged fittings,true
19GFKAV3735Q8ZB,06FFMGW8098X2ZO,138044.90,2023-02-20,Iron ore,false
27VMTID3305Z9Z1,06FOYRN1089G8ZA,12697.62,2023-02-22,Assembled pump units,true
06BYUOB2814C3Z6,33VSKKT9786Y3ZG,44314.87,2023-02-25,Moulded plastic parts,true
19GFKAV3735Q8ZB,27LQOKU1297U4Z3,106397.29,2023-02-26,Iron ore,false
06BAGOT5114I3ZB,27JJWTQ8319K2ZQ,147519.76,2023-02-26,Recovered packaging material,true
06BAGOT5114I3ZB,27JJWTQ8319K2ZQ,146700.83,2023-03-04,Inter-branch stock transfer,true
19UKDFQ9474N1ZH,29KTEZO9632U3ZL,394038.41,2023-03-06,Raw cotton bales,true
06YLMRX1588B6ZF,33ZBNHU0943P7ZR,320264.50,2023-03-07,Auto spare kits,true
29BGPKH2454D9ZH,07ONTHA8211P8ZV,46693.12,2023-03-14,Plywood panels,false
32BEJPU7148L1Z5,24AGMGP8326M1ZX,242200.76,2023-03-15,Plywood panels,true
29ZAFKS8325T5Z6,29EFAZI5543B4ZA,1181765.77,2023-03-20,Crude polymer granules,true
06YLMRX1588B6ZF,36OCSNL9677X2ZE,504646.96,2023-03-28,Assembled pump units,true
06BAGOT5114I3ZB,27JJWTQ8319K2ZQ,145013.79,2023-03-31,Scrap and offcuts,true
32HRUDX5644S8Z9,06WTKXB3624X2ZZ,1718180.93,2023-04-02,Crude polymer granules,true
09AREDJ3750L1ZR,29EEEDM1207Z5ZI,215398.18,2023-04-05,Cotton yarn,true
09EAVZF4445T5ZF,27HMTFL8592A4ZD,45294.18,2023-04-06,Furniture sets,true
27ALEPK7569U6ZG,36VLZNB9706Y8Z5,651677.35,2023-04-09,Garment lots,true
27WIYMC1225Z2ZK,33GTKCX4322Y9ZI,737963.27,2023-04-11,Kitchenware cartons,true
32BEJPU7148L1Z5,24AGMGP8326M1ZX,238717.92,2023-04-16,Cotton yarn,true
09AREDJ3750L1ZR,19PLHHW1016H9ZF,142969.77,2023-04-17,Cotton yarn,true
06FFMGW8098X2ZO,19YDRKQ8981G8Z0,1561665.43,2023-04-17,Auto spare kits,true
07ONTHA8211P8ZV,33GTKCX4322Y9ZI,234965.54,2023-04-18,Kitchenware cartons,true
19UKDFQ9474N1ZH,09AREDJ3750L1ZR,582272.51,2023-04-20,Raw cotton bales,true
09AREDJ3750L1ZR,36GNWQX9803V1ZI,228177.03,2023-04-26,Rubber gaskets,true
29GHOXW1991A4ZA,06BAGOT5114I3ZB,57350.46,2023-04-26,Furniture sets,true
24ZMIAB1800N3ZA,27ZXPIC6089I8ZK,223345.41,2023-04-28,Cotton yarn,true
33JCJFN2696A7ZH,07ABDII1174G9ZY,1523251.54,2023-04-29,Raw cotton bales,true
24QZZUH6664T7ZI,06WAFKG4621R2ZO,145193.83,2023-05-01,Assembled pump units,true
29GHOXW1991A4ZA,29EEEDM1207Z5ZI,112169.36,2023-05-01,Garment lots,true
24XNQWD7385X3ZL,29QKBDF0435G7ZL,5281985.36,2023-05-02,Bauxite,true
06FFMGW8098X2ZO,27JJWTQ8319K2ZQ,688700.93,2023-05-04,Furniture sets,true
27ZXPIC6089I8ZK,36FIYPN9843Q2Z7,812629.68,2023-05-10,Assembled pump units,true
09EAVZF4445T5ZF,27JJWTQ8319K2ZQ,116816.98,2023-05-10,Furniture sets,true
27ZXPIC6089I8ZK,36FIYPN9843Q2Z7,697020.60,2023-05-14,Packaged fittings,true
29CODLF5738S2ZV,09EULJN4456L1ZL,76199.54,2023-05-15,Cotton yarn,true
29BGPKH2454D9ZH,36FIYPN9843Q2Z7,25509.95,2023-05-16,Aluminium sheets,true
29NHUTK5280X8ZT,36EAVZD5995V1ZW,54270.68,2023-05-16,Garment lots,true
06RANFK6405V9Z5,33ZBNHU0943P7ZR,502389.40,2023-05-16,Packaged fittings,true
29GHOXW1991A4ZA,06BAGOT5114I3ZB,59865.09,2023-05-22,Garment lots,true
32JXXBH4534N8Z5,09EULJN4456L1ZL,75043.24,2023-05-23,Kitchenware cartons,true
29GHOXW1991A4ZA,36EAVZD5995V1ZW,64297.45,2023-05-24,Assembled pump units,true
29EFAZI5543B4ZA,33VSKKT9786Y3ZG,394352.81,2023-05-26,Rubber gaskets,false
09AREDJ3750L1ZR,29EEEDM1207Z5ZI,178718.64,2023-05-27,Plywood panels,true
24SVGIC0584E3ZH,33GTKCX4322Y9ZI,191763.50,2023-06-05,Cotton yarn,true
29FKTQX9100V7ZB,06WAFKG4621R2ZO,57079.86,2023-06-07,Kitchenware cartons,true
06WTKXB3624X2ZZ,06BAGOT5114I3ZB,905904.87,2023-06-18,Steel coils,true
24SVGIC0584E3ZH,06WAFKG4621R2ZO,226148.66,2023-06-18,Plywood panels,true
07TUAFV0647D4Z4,36FIYPN9843Q2Z7,678065.30,2023-06-19,Auto spare kits,true
19GFKAV3735Q8ZB,06FFMGW8098X2ZO,129797.19,2023-06-21,Raw rubber sheets,true
29CODLF5738S2ZV,36VLZNB9706Y8Z5,38652.12,2023-06-21,Cotton yarn,true
09EULJN4456L1ZL,19YDRKQ8981G8Z0,188205.91,2023-06-21,Returned unsold stock,true
27SMUUO2665D2ZB,27WIYMC1225Z2ZK,1092852.52,2023-06-22,Raw rubber sheets,true
27VMTID3305Z9Z1,27JJWTQ8319K2ZQ,28206.87,2023-07-06,Kitchenware cartons,true
19UKDFQ9474N1ZH,19ZJYJV7014C7ZU,381307.93,2023-07-15,Raw cotton bales,true
24ZMIAB1800N3ZA,27ZXPIC6089I8ZK,210611.90,2023-07-16,Steel coils,false
06HMMKP3107F5ZD,19PLHHW1016H9ZF,352139.35,2023-07-17,Rubber gaskets,true
29UTSSL5497K4Z2,33ZBNHU0943P7ZR,308518.23,2023-07-19,Furniture sets,true
07TUAFV0647D4Z4,06BAGOT5114I3ZB,346134.81,2023-07-24,Auto spare kits,true
06WTKXB3624X2ZZ,24AGMGP8326M1ZX,443918.97,2023-07-29,Cotton yarn,true
09LFTIT0622R5ZW,27WIYMC1225Z2ZK,108627.00,2023-07-31,Raw rubber sheets,true
06BYUOB2814C3Z6,24AGMGP8326M1ZX,92659.58,2023-07-31,Plywood panels,true
29JQZRD1863U2Z1,24HHIGA2305T5Z7,127652.71,2023-08-07,Crude polymer granules,true
07TUAFV0647D4Z4,19YDRKQ8981G8Z0,648017.10,2023-08-09,Auto spare kits,true
27WIYMC1225Z2ZK,36OCSNL9677X2ZE,900431.92,2023-08-09,Furniture sets,true
29JQZRD1863U2Z1,29KTEZO9632U3ZL,121964.16,2023-08-15,Bauxite,true
24SVGIC0584E3ZH,06WAFKG4621R2ZO,203447.86,2023-08-22,Moulded plastic parts,true
29UTSSL5497K4Z2,19YDRKQ8981G8Z0,119409.09,2023-08-22,Furniture sets,true
19GFKAV3735Q8ZB,36MZJBD4917K5Z9,98198.94,2023-08-23,Raw cotton bales,true
24QZZUH6664T7ZI,36FIYPN9843Q2Z7,126668.66,2023-08-27,Assembled pump units,true
27JJWTQ8319K2ZQ,06FAQAP4122I4ZE,141486.47,2023-08-27,Inter-branch stock transfer,false
06BYUOB2814C3Z6,24AGMGP8326M1ZX,84770.06,2023-08-28,Moulded plastic parts,true
09LFTIT0622R5ZW,24YYWVX1034K1ZA,162483.98,2023-08-29,Bauxite,true
07TUAFV0647D4Z4,19YDRKQ8981G8Z0,719963.96,2023-08-30,Furniture sets,true
29KTEZO9632U3ZL,29EEEDM1207Z5ZI,508181.19,2023-09-01,Assembled pump units,true
27LQOKU1297U4Z3,06FAQAP4122I4ZE,1349261.14,2023-09-03,Assembled pump units,true
29EFAZI5543B4ZA,19YDRKQ8981G8Z0,272551.73,2023-09-04,Plywood panels,true
27LQOKU1297U4Z3,06BAGOT5114I3ZB,509874.35,2023-09-04,Garment lots,true
32JXXBH4534N8Z5,06FAQAP4122I4ZE,77550.49,2023-09-08,Garment lots,true
32JXXBH4534N8Z5,19YDRKQ8981G8Z0,72177.56,2023-09-13,Auto spare kits,true
19UKDFQ9474N1ZH,07TUAFV0647D4Z4,638953.50,2023-09-14,Raw rubber sheets,true
29KTEZO9632U3ZL,29EEEDM1207Z5ZI,586109.15,2023-09-15,Packaged fittings,true
33PVFCK5757F9ZU,06WAFKG4621R2ZO,273527.58,2023-09-18,Aluminium sheets,true
27WIYMC1225Z2ZK,24WDFFK6372L6ZG,722368.28,2023-09-22,Kitchenware cartons,true
27SMUUO2665D2ZB,33PVFCK5757F9ZU,730589.72,2023-10-01,Raw cotton bales,true
07UAULE5677X8ZE,36MZJBD4917K5Z9,254170.44,2023-10-06,Plywood panels,true
24SVGIC0584E3ZH,29GHOXW1991A4ZA,140813.83,2023-10-09,Rubber gaskets,true
29BGPKH2454D9ZH,07ONTHA8211P8ZV,47175.27,2023-10-13,Plywood panels,true
06FFMGW8098X2ZO,19YDRKQ8981G8Z0,1566373.26,2023-10-13,Garment lots,false
19GFKAV3735Q8ZB,29NHUTK5280X8ZT,128177.00,2023-10-17,Iron ore,false
27WIYMC1225Z2ZK,29EEEDM1207Z5ZI,1091780.24,2023-10-18,Auto spare kits,true
27WIYMC1225Z2ZK,06FAQAP4122I4ZE,1433716.57,2023-10-19,Furniture sets,true
09LFTIT0622R5ZW,32CSIUV0454F1ZA,156455.98,2023-10-20,Raw rubber sheets,true
33PVFCK5757F9ZU,06WAFKG4621R2ZO,240556.19,2023-10-20,Moulded plastic parts,true
33PVFCK5757F9ZU,06WAFKG4621R2ZO,212744.49,2023-10-20,Rubber gaskets,true
06FFMGW8098X2ZO,36OCSNL9677X2ZE,955335.14,2023-10-23,Packaged fittings,true
06RANFK6405V9Z5,29EEEDM1207Z5ZI,264021.28,2023-10-24,Furniture sets,true
29KTEZO9632U3ZL,29EEEDM1207Z5ZI,601508.00,2023-10-24,Packaged fittings,true
33PVFCK5757F9ZU,06RGXNS6258D5ZB,406421.94,2023-10-25,Rubber gaskets,true
32JXXBH4534N8Z5,06FOYRN1089G8ZA,57475.66,2023-10-26,Furniture sets,true
27ALEPK7569U6ZG,36VLZNB9706Y8Z5,631042.15,2023-10-28,Auto spare kits,true
33PVFCK5757F9ZU,06WAFKG4621R2ZO,253160.09,2023-10-30,Rubber gaskets,true
33PVFCK5757F9ZU,06WAFKG4621R2ZO,231712.14,2023-10-30,Cotton yarn,true
24SVGIC0584E3ZH,06WAFKG4621R2ZO,188191.16,2023-10-31,Steel coils,true
24SVGIC0584E3ZH,06FOYRN1089G8ZA,203702.32,2023-11-01,Aluminium sheets,false
29BGPKH2454D9ZH,36FIYPN9843Q2Z7,27874.12,2023-11-02,Rubber gaskets,true
33PVFCK5757F9ZU,06RGXNS6258D5ZB,424407.41,2023-11-08,Moulded plastic parts,true
29NHUTK5280X8ZT,24WDFFK6372L6ZG,43322.13,2023-11-08,Assembled pump units,true
29KTEZO9632U3ZL,06BAGOT5114I3ZB,458156.21,2023-11-11,Auto spare kits,true
33PVFCK5757F9ZU,06RGXNS6258D5ZB,479277.23,2023-11-12,Moulded plastic parts,true
36MZJBD4917K5Z9,09EULJN4456L1ZL,1606249.86,2023-11-12,Auto spare kits,true
29NHUTK5280X8ZT,33GTKCX4322Y9ZI,76055.23,2023-11-15,Packaged fittings,true
29ZAFKS8325T5Z6,24ZMIAB1800N3ZA,1004744.52,2023-11-16,Raw cotton bales,true
24QZZUH6664T7ZI,33GTKCX4322Y9ZI,216913.28,2023-11-20,Auto spare kits,false
32JXXBH4534N8Z5,27HMTFL8592A4ZD,83274.39,2023-11-24,Kitchenware cartons,true
29JQZRD1863U2Z1,27WIYMC1225Z2ZK,220933.01,2023-11-30,Raw rubber sheets,true
33PVFCK5757F9ZU,06RGXNS6258D5ZB,490191.66,2023-11-30,Cotton yarn,true
29KTEZO9632U3ZL,33GTKCX4322Y9ZI,317264.21,2023-11-30,Auto spare kits,true
24QZZUH6664T7ZI,19YDRKQ8981G8Z0,192311.73,2023-12-01,Garment lots,true
27VMTID3305Z9Z1,06FOYRN1089G8ZA,14335.36,2023-12-02,Garment lots,true
27SMUUO2665D2ZB,06HMMKP3107F5ZD,378141.26,2023-12-10,Bauxite,true
32JXXBH4534N8Z5,06FOYRN1089G8ZA,63794.94,2023-12-11,Auto spare kits,true
29CBPWW7946Z2ZA,27WIYMC1225Z2ZK,1012369.22,2023-12-13,Raw cotton bales,true
29FKTQX9100V7ZB,27HMTFL8592A4ZD,39289.69,2023-12-17,Garment lots,true
07KUQLA3240I4ZW,27ALEPK7569U6ZG,497910.61,2023-12-18,Bauxite,true
24AGMGP8326M1ZX,33ZBNHU0943P7ZR,275893.82,2023-12-18,Kitchenware cartons,false
36MZJBD4917K5Z9,36OCSNL9677X2ZE,819350.22,2023-12-20,Packaged fittings,false
27WIYMC1225Z2ZK,36FIYPN9843Q2Z7,799986.90,2023-12-20,Kitchenware cartons,true
29NHUTK5280X8ZT,36EAVZD5995V1ZW,50925.47,2023-12-23,Kitchenware cartons,true
29JQZRD1863U2Z1,32BEJPU7148L1Z5,109108.57,2023-12-25,Unprocessed timber,true
24AGMGP8326M1ZX,33ZBNHU0943P7ZR,352697.18,2023-12-31,Packaged fittings,false
27SMUUO2665D2ZB,27WIYMC1225Z2ZK,985848.37,2024-01-05,Bauxite,true
07ONTHA8211P8ZV,24WDFFK6372L6ZG,96289.11,2024-01-05,Auto spare kits,true
06RGXNS6258D5ZB,27JJWTQ8319K2ZQ,364848.81,2024-01-06,Kitchenware cartons,true
24AGMGP8326M1ZX,36OCSNL9677X2ZE,238675.03,2024-01-08,Auto spare kits,true
27WIYMC1225Z2ZK,36OCSNL9677X2ZE,923054.59,2024-01-12,Furniture sets,true
36MZJBD4917K5Z9,24WDFFK6372L6ZG,1568208.94,2024-01-15,Assembled pump units,true
27WIYMC1225Z2ZK,33GTKCX4322Y9ZI,821748.88,2024-01-17,Auto spare kits,true
24QZZUH6664T7ZI,19YDRKQ8981G8Z0,181455.09,2024-01-19,Packaged fittings,true
19PLHHW1016H9ZF,27HMTFL8592A4ZD,715965.04,2024-01-19,Auto spare kits,true
27LQOKU1297U4Z3,06FAQAP4122I4ZE,1125542.73,2024-01-23,Garment lots,true
36MZJBD4917K5Z9,24WDFFK6372L6ZG,1295135.63,2024-01-26,Packaged fittings,true
29KTEZO9632U3ZL,29EEEDM1207Z5ZI,508143.53,2024-01-26,Kitchenware cartons,true
09GJYTU8142N9ZG,27ALEPK7569U6ZG,215164.82,2024-01-27,Raw cotton bales,true
29NHUTK5280X8ZT,24WDFFK6372L6ZG,35212.85,2024-01-31,Assembled pump units,true
06YLMRX1588B6ZF,27JJWTQ8319K2ZQ,269438.38,2024-02-03,Kitchenware cartons,true
29FKTQX9100V7ZB,06BAGOT5114I3ZB,25299.93,2024-02-05,Furniture sets,true
19CINWU1856P4ZV,36EAVZD5995V1ZW,133688.72,2024-02-05,Packaged fittings,true
27LQOKU1297U4Z3,06FAQAP4122I4ZE,1220143.26,2024-02-05,Auto spare kits,true
07SMIEI8471F2ZB,36PPFOZ0403V7Z7,518269.09,2024-02-07,Rubber gaskets,true
19CINWU1856P4ZV,36EAVZD5995V1ZW,145601.24,2024-02-08,Auto spare kits,true
24AGMGP8326M1ZX,33ZBNHU0943P7ZR,343035.20,2024-02-10,Packaged fittings,false
32JXXBH4534N8Z5,06FAQAP4122I4ZE,78937.33,2024-02-12,Garment lots,true
06RANFK6405V9Z5,33ZBNHU0943P7ZR,612717.53,2024-02-12,Furniture sets,true
32JXXBH4534N8Z5,19YDRKQ8981G8Z0,62592.33,2024-02-14,Garment lots,true
27SMUUO2665D2ZB,24SVGIC0584E3ZH,675094.57,2024-02-15,Bauxite,true
33PVFCK5757F9ZU,07ONTHA8211P8ZV,453712.43,2024-02-15,Aluminium sheets,true
24AGMGP8326M1ZX,36OCSNL9677X2ZE,236493.27,2024-02-17,Packaged fittings,false
27WIYMC1225Z2ZK,36FIYPN9843Q2Z7,808025.92,2024-02-17,Kitchenware cartons,true
29KTEZO9632U3ZL,06FAQAP4122I4ZE,229106.75,2024-02-17,Auto spare kits,true
33PVFCK5757F9ZU,07ONTHA8211P8ZV,503332.61,2024-02-18,Moulded plastic parts,true
06FFMGW8098X2ZO,06FOYRN1089G8ZA,886796.48,2024-02-18,Auto spare kits,true
24SVGIC0584E3ZH,27JJWTQ8319K2ZQ,247800.38,2024-02-19,Moulded plastic parts,true
29FKTQX9100V7ZB,06FOYRN1089G8ZA,37853.91,2024-02-19,Furniture sets,true
29KTEZO9632U3ZL,06FAQAP4122I4ZE,237603.12,2024-02-20,Kitchenware cartons,true
27SMUUO2665D2ZB,33PVFCK5757F9ZU,690394.64,2024-02-23,Bauxite,true
06ZSOZA9116X9Z3,27ALEPK7569U6ZG,723549.71,2024-02-24,Moulded plastic parts,true
29FKTQX9100V7ZB,06WAFKG4621R2ZO,58028.52,2024-02-25,Packaged fittings,true
27ZXPIC6089I8ZK,06FAQAP4122I4ZE,299947.51,2024-02-26,Furniture sets,true
06RANFK6405V9Z5,36EAVZD5995V1ZW,504868.18,2024-02-26,Packaged fittings,true
06FHVNT7733I5ZV,09EAVZF4445T5ZF,611495.77,2024-02-28,Cotton yarn,false
24AGMGP8326M1ZX,33ZBNHU0943P7ZR,333677.03,2024-02-29,Furniture sets,false
29NHUTK5280X8ZT,24WDFFK6372L6ZG,35194.13,2024-03-01,Packaged fittings,true
19CINWU1856P4ZV,36EAVZD5995V1ZW,161136.37,2024-03-06,Furniture sets,true
09AREDJ3750L1ZR,36GNWQX9803V1ZI,186781.84,2024-03-07,Aluminium sheets,true
32DGWWG8013H9ZR,06ZSOZA9116X9Z3,685813.42,2024-03-09,Iron ore,true
06FHVNT7733I5ZV,09EAVZF4445T5ZF,544156.19,2024-03-09,Moulded plastic parts,true
33PVFCK5757F9ZU,07ONTHA8211P8ZV,463460.38,2024-03-14,Steel coils,true
33PVFCK5757F9ZU,07ONTHA8211P8ZV,444248.54,2024-03-14,Rubber gaskets,true
06YLMRX1588B6ZF,27JJWTQ8319K2ZQ,250154.35,2024-03-15,Packaged fittings,true
06RANFK6405V9Z5,33GTKCX4322Y9ZI,492978.72,2024-03-16,Packaged fittings,true
29KTEZO9632U3ZL,06FAQAP4122I4ZE,242507.59,2024-03-19,Assembled pump units,true
06FHVNT7733I5ZV,06BAGOT5114I3ZB,438120.20,2024-03-20,Steel coils,true
07KWILE8553U6ZA,24WDFFK6372L6ZG,562885.53,2024-03-20,Moulded plastic parts,true
19GFKAV3735Q8ZB,27LQOKU1297U4Z3,95934.61,2024-03-21,Unprocessed timber,false
