gstin,pan,name,director_name,registered_address,registered_date,declared_turnover
29SCANI9655E7ZS,SCANI9655E,"Dash, Mody and Khare",Dipta Memon,"194, Oak Chowk, Siliguri-388948",2018-10-23,6055761.87
09CCAXJ2496Z5ZE,CCAXJ2496Z,"Gill, Lad and Bansal",Ucchal Misra,"50/559, Chana Street, Anantapuram-597028",2025-09-07,4412937.14
32IMMUH9855V9ZW,IMMUH9855V,Edwin-Deo,Rehaan Bhagat,"H.No. 76, Lal Road, Nandyal 764654",2025-01-07,273966.45
19IUUTA7684O2ZZ,IUUTA7684O,"Vora, Dewan and Sen",Vritti Rau,"68/68, Pillai Chowk, Medininagar 934988",2020-06-02,2020696.48
09BKAIU3757C6Z6,BKAIU3757C,D’Alia-Mittal,Anamika Sachdev,"688, Manne Street, Kakinada 385570",2026-04-16,3462531.53
06CZRVJ2961M1Z5,CZRVJ2961M,"Shukla, Edwin and Maharaj",Noah Mukhopadhyay,"79, Jani Street, Gaya-015579",2019-10-06,17459213.43
27EPADU3630E8ZY,EPADU3630E,Bhakta-Shroff,Frederick Chakrabarti,"69/46, Gill Nagar, Nashik-418102",2025-05-10,13597903.30
06JSQCH3871L4ZH,JSQCH3871L,"Aurora, Nair and Aggarwal",Anvi Khare,"H.No. 167, Dutt, Vadodara 863841",2025-05-26,6164781.24
29FLBXQ7642O7ZH,FLBXQ7642O,"Mittal, Chanda and Kalita",Amrita Sharma,"563, Nagarajan Marg, Meerut-041828",2024-03-17,2974530.81
32NYMLL2541F4ZX,NYMLL2541F,Bhatt Inc,Guneet Balasubramanian,"H.No. 70, Dhar Zila, Bongaigaon-727158",2017-05-30,4581523.74
24ORSVJ3771C7ZA,ORSVJ3771C,Karpe-Gole,Yadavi Vala,"800, Subramaniam Circle, Kottayam 145459",2018-08-26,32905266.87
09CUUFZ5029I9Z1,CUUFZ5029I,Master-Kanda,Kevin Borde,"21/72, Sem Circle, Dewas-452179",2014-11-24,10294508.08
07EMJZW6780Y2Z6,EMJZW6780Y,Sagar-Iyer,Kashish Kapadia,"71/138, Sarin Road, Muzaffarpur-902097",2022-06-16,3524262.30
07QJCUU9074V6ZQ,QJCUU9074V,Prabhakar PLC,Frederick Chanda,"07/293, Narula Ganj, Tinsukia 844912",2022-08-07,13154706.23
06CZWZT0778Y8ZR,CZWZT0778Y,"Atwal, Bedi and Ramaswamy",Atharv Bhatt,"50/03, Krish Marg, Orai-263021",2021-04-02,20030271.90
29EDLUJ6782B9ZN,EDLUJ6782B,"Bawa, Sarraf and Baria",Lucky Kaul,"H.No. 89, Gole Circle, Aligarh-083420",2021-07-30,21795182.68
36GAOEQ6815D2Z4,GAOEQ6815D,Parekh Ltd,Divya Mani,"H.No. 649, Bakshi Marg, Naihati-782742",2017-12-28,409883.23
24PLQHH9212P8ZI,PLQHH9212P,Bir-Hayre,Chaman Sengupta,"H.No. 15, Lanka Marg, Maheshtala 089953",2025-11-08,35483948.02
09WTMQE1852U4ZK,WTMQE1852U,Jayaraman-Varma,Anamika Gala,"H.No. 103, Gole Road, Moradabad-230803",2023-06-05,1805020.89
07OUVHB6781R2ZY,OUVHB6781R,Radhakrishnan Inc,Upasna Chopra,"H.No. 75, Mistry Ganj, Gulbarga-133627",2018-05-05,5912916.01
09DEZZY0415W2ZZ,DEZZY0415W,Chopra Group,Baghyawati Banerjee,"H.No. 71, Dara Zila, Tirunelveli 148425",2026-05-30,12297731.07
27MVGTD3020U7Z7,MVGTD3020U,Varma Ltd,Abhiram Subramanian,"01/08, Halder Nagar, Sangli-Miraj & Kupwad-670933",2019-06-30,704109.30
29JYHEP0076Z4Z6,JYHEP0076Z,Goel LLC,Raksha Hans,"68, Shere Circle, Kolkata 950271",2026-04-10,14464329.77
24HRSCE4605D7ZL,HRSCE4605D,Raju-Gade,Januja Mukhopadhyay,"51/586, Kota Marg, Uluberia-439828",2017-09-16,1055756.36
36QQKJS9235Z3ZJ,QQKJS9235Z,Dani-Grewal,Finn Krish,"27, Ram, Etawah 440707",2016-12-01,10586185.49
09HLMFJ7432I3Z0,HLMFJ7432I,Sarraf Ltd,Arin Nagy,"27/82, Shenoy Chowk, Srikakulam-183942",2022-10-06,5701346.07
19NRZVD4891L6ZJ,NRZVD4891L,"Kashyap, Kadakia and Bhatia",Aradhana Pall,"H.No. 037, Savant Road, Alappuzha-159300",2020-03-20,2614623.48
29YZPYG4538Z3ZK,YZPYG4538Z,Karan LLC,Panini Batta,"H.No. 43, Kumer Nagar, Udupi 946641",2025-02-02,30834211.60
32ESLQR1412B2ZA,ESLQR1412B,Rama-Parekh,Utkarsh Mangat,"98/95, Gara Zila, Chittoor 289846",2018-02-12,338460.77
33JISGB7831B1ZP,JISGB7831B,"Pandya, Randhawa and Bose",Ubika Divan,"H.No. 196, Tandon, Loni 609392",2023-03-19,2136346.73
09LBIHG1357U3Z5,LBIHG1357U,Chaudhari-Bhargava,Charvi Natt,"698, Rajan Marg, Gudivada-142878",2015-12-02,51842230.92
36KWKNX9486K4Z7,KWKNX9486K,"Bobal, Raju and Venkataraman",Hritik Modi,"H.No. 58, Lad Chowk, Bulandshahr-487353",2021-11-01,9248795.30
09VLGCS4753E9ZC,VLGCS4753E,More PLC,Harinakshi Pant,"13/19, Agate Chowk, Ghaziabad-187168",2015-01-11,9492275.67
27UHOJY3650W1Z8,UHOJY3650W,Sangha-Rai,Ethan Lata,"32/10, Hegde Nagar, Udaipur-835879",2021-08-05,2327730.51
36YFQMU2283G8Z5,YFQMU2283G,"Raju, Upadhyay and Gupta",Aachal Kibe,"10/075, Dutt Road, Gandhidham-030567",2024-07-18,544393.26
09IMKIV8271P7ZR,IMKIV8271P,Dara Inc,Ishani Lad,"59/969, Ahluwalia Ganj, Morena-746252",2015-10-20,1185967.29
32VGJYS8851Y7ZH,VGJYS8851Y,Sagar-Toor,Naksh Sarna,"H.No. 754, Behl Chowk, Amravati-534741",2025-01-30,1061257.22
32XFWUJ4303Q8Z3,XFWUJ4303Q,Mani Group,Robert Nair,"60/11, Karpe Ganj, Aizawl 200605",2021-02-03,9531605.29
19ZWUJN7929G8ZL,ZWUJN7929G,Hegde-Zachariah,Nikita Bala,"H.No. 16, Sibal, Anantapur 408787",2024-01-09,9920960.97
36CCPQF8694V1ZW,CCPQF8694V,Bhasin PLC,Reva Shere,"930, Nazareth Path, Purnia-227334",2024-07-31,10589006.47
27WBEYV0509G2ZI,WBEYV0509G,"Hayer, Chand and Narula",Abha Deep,"H.No. 26, Bakshi Street, Jamnagar-227929",2022-06-21,13419372.95
33IBSCQ6384C9Z5,IBSCQ6384C,"Mukherjee, Singhal and Ramakrishnan",Gabriel Mohanty,"81, Dhar Nagar, Dehradun-672033",2018-05-23,13648825.54
27FUKNH6599S9ZG,FUKNH6599S,Buch LLC,Laban Krish,"78/56, Pall Marg, Mysore 457649",2024-07-21,5354074.51
27AMFJO0120R6ZS,AMFJO0120R,Karpe Inc,Harini Andra,"H.No. 38, Kalla Street, Maheshtala 869901",2024-11-14,23077774.39
19FQBXB8738Z5ZJ,FQBXB8738Z,"Chaudhuri, Bhat and Mohanty",Dalbir Solanki,"05, Dyal Road, Bhusawal 210333",2015-12-02,998771.53
32XECHK8217U2ZJ,XECHK8217U,"Pau, Joshi and Ahuja",Meghana Om,"392, Rattan Ganj, Belgaum-563323",2017-09-25,20871021.87
09INGKL3395U5ZC,INGKL3395U,Kari-Srinivas,Dalaja Prashad,"H.No. 962, Desai, Durgapur-624504",2024-01-09,12038579.70
27SUBEA9705R7Z5,SUBEA9705R,Chaudhary Group,Hredhaan Bhardwaj,"H.No. 68, Banerjee Street, Shimla 029490",2021-09-11,1810447.34
07ZWKAV8184Z7Z0,ZWKAV8184Z,Thaman and Sons,Nitara Bail,"80/672, Brar Street, Bhilwara 289161",2024-06-01,156246.15
24BRKBB3637U4ZA,BRKBB3637U,Gera-Apte,Falak Ramachandran,"H.No. 88, Khare Ganj, Meerut 190770",2015-11-08,1424429.78
32XZZRY0023S9ZZ,XZZRY0023S,Prabhakar-Nayak,Charvi Saran,"02/059, De Street, Saharanpur-877882",2019-02-02,412646.96
24ZWGUV4202L4ZI,ZWGUV4202L,Prasad PLC,Harshil Rama,"337, Date Marg, Jamnagar-549053",2017-08-22,7558774.04
33WQVSF7827J6Z4,WQVSF7827J,"Khanna, Sane and Oza",Lakshit Purohit,"H.No. 55, Kanda Street, Jamalpur 949924",2015-06-27,19787741.35
36IJGLB8995H5ZW,IJGLB8995H,"Aurora, Kala and Kanda",Waida Kant,"35/823, Vaidya Nagar, Etawah 096858",2017-04-23,2767564.14
06FBDBE3080G2ZD,FBDBE3080G,Babu LLC,Joshua Dugar,"93/263, Bava Chowk, Panchkula 605719",2023-11-13,4579533.89
32RWRJD2413G6ZV,RWRJD2413G,Sen-Dutt,Yahvi Krishnamurthy,"40/764, Krishnamurthy Path, Satara-722838",2020-01-04,3247149.60
09PDDDG2114R6ZF,PDDDG2114R,"Deep, Kakar and Barad",Rohan Dave,"72/884, Chada Marg, Vasai-Virar 859395",2021-09-05,21547675.82
33ZAQAW3421M1ZC,ZAQAW3421M,Mallick Ltd,Oviya Raj,"43, Mann Chowk, Nadiad-123751",2015-04-27,9206435.99
06ZNYNN8872A2ZA,ZNYNN8872A,"Bains, Chad and Ravel",Kashvi Wali,"03/39, Pandya Chowk, Bijapur-156313",2014-12-11,463446.93
36OVLDK8669H4Z3,OVLDK8669H,"Dara, Patla and Lata",Yash Varghese,"H.No. 33, Rout Zila, Sangli-Miraj & Kupwad 539474",2024-04-28,1825743.38
36TNCSH0262P5ZT,TNCSH0262P,"Wadhwa, Saini and Bava",Shaurya Misra,"37/86, Narayan Street, Vasai-Virar 839374",2020-12-12,26518720.31
32OVCAK3848E9ZM,OVCAK3848E,Bajwa Ltd,Nachiket Iyer,"20/14, Varty Zila, Gwalior-456643",2023-07-20,15503284.04
36UHGZB2945P8ZV,UHGZB2945P,Nanda-Savant,Gayathri Choudhary,"H.No. 710, Shanker Street, Chapra 088211",2024-03-07,10560974.10
36AWAEH4360L4ZG,AWAEH4360L,Jayaraman PLC,Zaitra Saraf,"52, Setty Chowk, Lucknow 986314",2026-02-03,4960760.36
24LQMHJ0589Q8ZA,LQMHJ0589Q,Padmanabhan-Bali,Warhi Bhakta,"H.No. 49, Dey Chowk, Berhampur-140761",2015-12-02,1619399.24
32SLMRC1782J8ZO,SLMRC1782J,Arya-Naik,Jason Pillai,"761, Narayan Nagar, Khora  885260",2024-05-01,1870768.08
33SGXTV2610Z4ZB,SGXTV2610Z,Gala PLC,Neelima Bir,"392, Sanghvi Nagar, Bhusawal 073618",2025-12-29,1855752.99
27RYCWZ9214U7ZY,RYCWZ9214U,"Oak, Kothari and Hayer",Amaira Chhabra,"50/614, Randhawa, Eluru-780709",2019-11-02,10212243.81
33AJLQO4062J4ZL,AJLQO4062J,"Sharaf, Bava and Raval",Daksh Varkey,"H.No. 54, Parsa Road, Bilaspur-700281",2020-01-10,20476545.78
09GRCHD9708E8Z6,GRCHD9708E,Sahota and Sons,Warda Ghose,"78/87, Sinha Marg, Bhusawal-361396",2018-06-02,1253233.07
06WZECI3783F3ZC,WZECI3783F,Brar-Sharma,Bhavika Desai,"359, Apte Road, Hapur-314376",2026-05-30,4068392.52
27XMQRZ9354U1ZE,XMQRZ9354U,"Chada, Babu and Narayanan",Noah Sarkar,"71/20, Srinivas Nagar, Kolkata 463328",2022-06-06,508398.51
19XQJBG0567H5Z5,XQJBG0567H,Soman LLC,Ishaan Chaudry,"H.No. 977, Bhat Chowk, Srikakulam 278025",2018-04-26,3317548.64
09ARSHP7746F3ZQ,ARSHP7746F,"Garde, Sachar and Maharaj",Banjeet Mitra,"728, Sehgal Circle, Siwan-865580",2015-06-26,94553.04
36AOKJO0851D2ZS,AOKJO0851D,Kata PLC,Pooja Pradhan,"90, Rau Chowk, Sagar-928377",2021-07-24,121264.43
07KBTDS6011H7Z0,KBTDS6011H,Kala Inc,Chavvi Parmer,"63/39, Bir Nagar, Munger-745914",2021-09-13,5631051.76
24DNAKC4169O5ZX,DNAKC4169O,Kaur-Dugal,Daniel Basu,"08/000, Parmar Circle, Panihati 216368",2025-06-01,1873321.09
19REOUO9302T6Z3,REOUO9302T,"Vyas, Grewal and Chowdhury",Hamsini Balan,"39, Garg, Bikaner-199225",2014-09-30,1553554.84
24GVWYC5242P3ZB,GVWYC5242P,"Chatterjee, Arya and Kunda",Karan Purohit,"H.No. 951, Bala Chowk, Begusarai 606172",2017-04-15,1550746.23
06SYEST9487M8ZD,SYEST9487M,Dora-Ghose,Yashasvi Sawhney,"30/08, Varughese Nagar, Etawah-220495",2017-05-30,764353.07
33NFBVN7203H3ZW,NFBVN7203H,Banerjee Inc,Megha Pandya,"29/148, Dani Chowk, Bikaner 043267",2017-08-12,21531226.31
33NZLUC1145O1ZC,NZLUC1145O,Din-Thakkar,Eesha Anne,"H.No. 95, Wali Road, Jehanabad-770197",2016-11-27,24515029.75
32YSTPI3823N1ZO,YSTPI3823N,"Khatri, Saha and Dada",Gaurav Sharma,"H.No. 06, Badal Chowk, Mysore 221063",2018-08-07,14370073.98
33JRSNR0747O7ZZ,JRSNR0747O,Kala PLC,Gauri Patel,"23, Dyal Ganj, Bareilly 396278",2026-01-02,18981210.44
32GHVXW5306M3ZC,GHVXW5306M,"Gera, Choudhury and Garde",Yadavi Sinha,"70, Prasad Circle, Solapur 216835",2022-07-04,13308160.40
24QGLNH3235H4ZJ,QGLNH3235H,Nath-Ravel,Rachana More,"H.No. 96, Banik Chowk, Sambhal 703852",2018-06-27,4178360.93
27ESEGE0624L2ZG,ESEGE0624L,Vohra LLC,Urishilla Sarraf,"95, Tandon, Thrissur-276722",2017-05-19,2466534.69
29EBUKX7702T9ZW,EBUKX7702T,Khurana Group,Saumya Mishra,"347, Cheema Zila, Mira-Bhayandar-061480",2014-11-07,16893266.24
32VZQBN7221O2ZW,VZQBN7221O,Mody Ltd,Vaishnavi Chawla,"59/53, Divan Ganj, Kalyan-Dombivli-420162",2021-10-17,1854996.27
33LKMIV9804Q1ZD,LKMIV9804Q,Patel-Muni,Faraj Kunda,"H.No. 918, Oommen Chowk, Bokaro 447656",2016-08-11,3217648.92
29OUBOW5574N1Z2,OUBOW5574N,Pillay-Keer,Jalsa Kashyap,"44, Walla Road, Pondicherry 770699",2023-03-18,12700397.92
29XYQFD5991D4Z9,XYQFD5991D,Narain PLC,Anay Dalal,"214, Bath Circle, Vijayanagaram 255940",2020-10-16,6174482.96
33XXEUI5490L3ZL,XXEUI5490L,Konda-Gole,Maanav Mishra,"57/00, Divan Nagar, Thane-025232",2022-06-25,5786127.61
33XHLRJ9499Z7ZD,XHLRJ9499Z,Sant-Mukhopadhyay,Vyanjana Srinivas,"H.No. 90, Mahal Chowk, Bharatpur-514678",2019-03-28,23683390.59
19WFHBX8459T9ZZ,WFHBX8459T,"Srivastava, Chopra and Pingle",Megha Acharya,"H.No. 380, Sarma Path, Sangli-Miraj & Kupwad 686061",2024-12-27,569289.67
19FLPWS3263P8Z3,FLPWS3263P,"Agarwal, Bora and Kara",Saksham Varghese,"09/76, Sastry, Salem 229339",2025-10-06,38834517.77
19QIHDX4076J5ZD,QIHDX4076J,"Chopra, Sawhney and Chand",Varenya Nanda,"20/57, Mohan Marg, Gandhinagar-408374",2016-09-04,4747292.06
24GBKGE9107F2ZI,GBKGE9107F,Nadkarni-Gera,Isaiah Chand,"29/691, Rama Ganj, Jamalpur-193152",2017-07-27,25291841.23
36SLAIW9566G4ZU,SLAIW9566G,"Nayar, Kunda and Tak",Zansi Bawa,"695, Mann Road, Kolkata 279027",2021-12-30,12653675.04
32HPKDX0165L1ZV,HPKDX0165L,"Narain, Rout and Wali",Arjun Sarna,"25/51, Acharya, Tezpur 496114",2016-10-14,9607146.43
36PJIDK6313S4ZZ,PJIDK6313S,Apte PLC,Hemani Mann,"38, Sehgal Nagar, Parbhani-269869",2025-08-03,7800793.15
09NXUTC2653T7ZX,NXUTC2653T,Roy PLC,Pratyush Bains,"H.No. 94, Sodhi Path, Ambala-570656",2014-11-02,108769.33
24TAFTG7862R9Z6,TAFTG7862R,"Rao, Bhardwaj and Gala",Chakradev Krish,"848, Purohit Marg, Ghaziabad-432628",2015-02-10,30018776.22
27UFXEW3638E9ZG,UFXEW3638E,Karnik Group,Anjali Khalsa,"13, Garg Circle, Bhalswa Jahangir Pur-870026",2024-06-05,6041581.29
32ZJVLM6437K6Z7,ZJVLM6437K,"Sethi, Ravel and Keer",Qarin Ben,"90/264, Khare Chowk, Jamalpur-383378",2021-04-17,3308506.46
09RONYS4088W5ZD,RONYS4088W,Dasgupta Group,Laban Ganguly,"58, Ahluwalia, Bhubaneswar 936229",2024-04-08,16005847.73
27KYWUE7710V5ZC,KYWUE7710V,"Mukherjee, Sethi and Goel",Ayaan Toor,"H.No. 527, Jani, Ghaziabad-425028",2018-03-28,870407.44
29BMEKY4972T2ZE,BMEKY4972T,Khatri LLC,Forum Mishra,"76/68, Jayaraman Marg, Yamunanagar-939733",2020-05-03,35700460.11
07CPAKR3159C6Z6,CPAKR3159C,Yadav-Pradhan,Chandran Walia,"38/58, Ghosh Chowk, Srikakulam-354130",2020-02-15,17315708.69
24LUXFN0029T2ZG,LUXFN0029T,Sengupta-Sami,Manthan Ben,"994, Devi Nagar, Vellore 431389",2017-12-03,1623795.43
09FYBNU0683A6ZW,FYBNU0683A,Seth LLC,Jagat Subramanian,"652, Deol Marg, Mira-Bhayandar 212295",2017-03-21,8234868.63
09XKYBM1496U1ZU,XKYBM1496U,"Manda, Bora and Iyer",Nihal Bora,"16, Saxena, Ambala-912639",2014-12-03,22841446.03
07BTUQP2554I3Z1,BTUQP2554I,"Mane, Yohannan and Sarkar",Hemani Sinha,"40/61, Lall Path, Thanjavur 131498",2022-03-07,5296954.94
33PFWHD9788O7Z6,PFWHD9788O,"Wadhwa, Memon and Salvi",Tara Lanka,"87/46, Chatterjee Marg, Mango-759395",2022-09-12,32461924.87
36ENNFG5948A4Z6,ENNFG5948A,Ramachandran Group,Jalsa Bhatt,"37, Balakrishnan Chowk, Dharmavaram 886750",2026-03-05,1888187.24
07XKNFN1297C8Z2,XKNFN1297C,Master Inc,Lekha Oommen,"84/47, Chana Marg, Tiruvottiyur 812860",2014-11-27,26979113.63
07EQFPJ2114N1ZU,EQFPJ2114N,Batra LLC,Ati Mannan,"H.No. 87, Naidu Circle, Jalna-134949",2025-10-15,1894403.33
06ELZUF6460J3Z8,ELZUF6460J,Reddy-Gole,Jacob Bassi,"H.No. 00, Wable Chowk, Madanapalle-546056",2016-02-10,7885415.77
09YARNK5803H8ZN,YARNK5803H,Bhatnagar-Vaidya,Leela Vohra,"06/177, Dua Ganj, Ramgarh-200241",2016-10-28,2119288.17
07XSZMA4829F7ZD,XSZMA4829F,Naidu Inc,Falak Chaudhary,"H.No. 391, Brar, Hapur 037361",2020-03-25,1830252.20
36TAUVC0696P5Z4,TAUVC0696P,Hora-Raja,Wazir Zachariah,"95/58, Krishnamurthy Zila, Kottayam 073951",2015-05-11,283145.22
09CUBWZ8000R4ZC,CUBWZ8000R,Mahal Inc,Harrison Barman,"305, Wali Street, Allahabad 240834",2016-12-01,670765.06
24TFDQH5064O3ZY,TFDQH5064O,Krishnamurthy and Sons,Ubika Patla,"71/628, Om Marg, Belgaum 758374",2018-03-14,11933437.86
32SUTFF5881X6ZG,SUTFF5881X,"Suresh, Chandra and Bala",Yashasvi Narayan,"57/40, Radhakrishnan Street, Mau-046631",2017-09-13,4990356.96
29CTKXD7018G8ZU,CTKXD7018G,Saraf Ltd,Jhalak Ravel,"688, Nadkarni Zila, Guwahati 263737",2024-11-14,4102117.17
07YRZGW0080Q5ZB,YRZGW0080Q,"Garg, Pau and Dey",Ekta Sidhu,"603, Dhillon Chowk, Bhavnagar-761988",2021-03-22,92767.73
24VFTVD4871S3ZW,VFTVD4871S,Sidhu-Dhar,Dayita Pau,"405, Choudhury Street, Jhansi 873287",2018-04-26,433168.66
06QGYKA6359L8Z0,QGYKA6359L,Subramaniam Ltd,Triveni Sarin,"04/26, Krishnan Circle, Nagercoil 971408",2019-05-20,1948807.27
07HNDAC7174A3Z5,HNDAC7174A,Nagarajan-Savant,Brijesh Varkey,"H.No. 786, Sani Street, Anantapuram-692298",2016-05-03,22183500.13
19GQKKT5057E4Z6,GQKKT5057E,Hans-Aurora,Patrick Menon,"H.No. 583, Ram Zila, Maheshtala 999689",2022-10-09,1323382.62
07ULRXS8874S2ZN,ULRXS8874S,"Anne, Seshadri and Ben",Naveen Kannan,"40, Dara Zila, Phusro 004111",2019-12-16,3120254.79
32KJKMN6484U7ZN,KJKMN6484U,Majumdar and Sons,Theodore Seshadri,"90, Murthy Nagar, Tiruvottiyur-288778",2017-07-18,24116702.51
06AOBGQ5239V8ZF,AOBGQ5239V,Parmer-Jhaveri,Chandran Lad,"H.No. 88, Bhasin Road, Khammam-715203",2019-04-08,1791074.90
06IGZSH2767F5Z0,IGZSH2767F,Ramesh Inc,Chaitanya Nagarajan,"33/48, Rao Ganj, Singrauli-607276",2026-02-15,8127643.87
06DZHEW6061W2ZS,DZHEW6061W,Sharma-Varty,Fariq Rajagopal,"H.No. 19, Parmer, Gorakhpur 562234",2024-12-07,48591094.42
06ENBMI2016E2ZJ,ENBMI2016E,Konda-Mangal,Veer Choudhury,"H.No. 76, Oza Marg, Sirsa-921165",2021-02-08,1210767.44
19VOKJX2044X4ZT,VOKJX2044X,Bansal PLC,Banjeet Mani,"H.No. 26, Kumar Chowk, Buxar-213171",2016-06-11,21176693.49
24MUJII8945M1Z0,MUJII8945M,Devan-Pandya,Harita Madan,"43, Suri Marg, Guntur 144761",2019-12-28,10729252.70
19BZEFW1480F6Z8,BZEFW1480F,Mody Ltd,Sara Bath,"H.No. 32, Seshadri Chowk, Faridabad-789570",2019-08-01,5182928.05
06JEJNS6957X1Z9,JEJNS6957X,Doctor PLC,Tanish Apte,"H.No. 33, Kothari Path, Firozabad-626133",2024-08-27,4272326.69
27MTNJL7732K6ZH,MTNJL7732K,"Arya, Dyal and Vohra",Tanish Mohan,"H.No. 53, Chaudhuri Path, Kharagpur-788664",2016-11-16,636395.60
06YPDLL6006B6ZN,YPDLL6006B,Sandhu-Ravel,Samesh Dua,"H.No. 85, Kara Circle, Kavali-308198",2019-06-13,2633819.24
07XCWRA1373Q8ZW,XCWRA1373Q,Gandhi and Sons,Chandani Modi,"23/184, Narain Circle, Eluru-585995",2015-05-07,4207768.43
07GZHSS1716P6ZB,GZHSS1716P,Mukherjee-De,Hemangini Sengupta,"92, Mital Street, Guna-741337",2020-03-03,16728081.98
27YJZBZ8374L7Z7,YJZBZ8374L,"Srinivasan, Dube and Sura",Jagdish Chanda,"H.No. 187, Sabharwal Nagar, Gwalior-104009",2023-03-21,20475907.77
36NRSZV1193C8ZL,NRSZV1193C,"Nayak, Jhaveri and Saini",Frederick Sahota,"H.No. 36, Sodhi Marg, Hazaribagh 065515",2015-01-17,176396.25
06WNTKI4503E6Z8,WNTKI4503E,"Shroff, Upadhyay and Wagle",Azad Badal,"57/065, Lanka Road, Akola 828681",2017-01-29,4353636.98
36KQFWW5519A7Z8,KQFWW5519A,Samra-Munshi,Wahab Sule,"28/361, Bakshi Zila, Srinagar-918687",2024-05-25,17732230.09
29ARILY4646G7ZB,ARILY4646G,Ben-Radhakrishnan,Amol Nagarajan,"21/885, Gola Zila, Shahjahanpur 034387",2020-02-25,3415791.89
06HFAFM5945P1ZL,HFAFM5945P,Srinivasan Ltd,Charles Chad,"03, Narula Road, Amravati-268693",2015-08-11,18180529.19
24UUBVF5038G7ZW,UUBVF5038G,Pau-Mangal,Benjamin Yohannan,"H.No. 97, Chander Marg, Ambarnath-457968",2022-06-10,10548957.42
33EVMUF8137F9Z7,EVMUF8137F,Sama and Sons,Warjas Murthy,"H.No. 672, Contractor Nagar, Dindigul-533869",2020-01-30,10084450.21
06RUOBA2687M5ZX,RUOBA2687M,Rai-Nair,Jackson Mangat,"60/035, Yadav Nagar, Firozabad 979440",2016-05-16,13447296.69
27JOHEZ8538U2ZY,JOHEZ8538U,Master-Hans,Samuel Rau,"H.No. 131, Patil Circle, Tiruchirappalli-488767",2015-07-06,1159460.60
06ITSTT5658S4Z7,ITSTT5658S,Badal-Dash,Bhanumati Shetty,"88/79, Dhar Path, Chittoor-922976",2025-02-02,25057397.99
06FUFTA8988N4Z8,FUFTA8988N,Venkataraman-Sathe,Ria Dhaliwal,"H.No. 720, Agate Street, Morena 486353",2014-08-14,6933704.44
24DZRRH4354M7ZS,DZRRH4354M,Gola-Hora,Ria Varkey,"45/185, Pau Circle, Madanapalle-114401",2016-01-27,8014862.90
09TPHGJ8510R6ZD,TPHGJ8510R,Andra-Reddy,Watika Zachariah,"52/54, Nagy Nagar, Ambattur 836552",2026-04-30,1589156.94
32ZLZJD3067N5ZE,ZLZJD3067N,Keer-Prasad,Kai Biswas,"H.No. 63, Mukhopadhyay, Nandyal-111201",2024-07-25,652303.83
27IGCHQ9187K8ZA,IGCHQ9187K,Bajaj-Sastry,Baljiwan Ram,"314, Chaudhry Chowk, Bareilly 262745",2017-07-11,11029882.11
09NEYGU2321F2ZI,NEYGU2321F,Sarin and Sons,Thomas Misra,"98/29, Dalal Nagar, Giridih-085140",2018-06-17,7361689.21
29HOUDN9979U7Z7,HOUDN9979U,"Khosla, Pillay and Dara",Kavya Radhakrishnan,"99, Chaudry Ganj, Durg-297887",2025-03-30,7456243.38
27NQRVF9575C6ZQ,NQRVF9575C,Boase-Dewan,Ridhi Kapadia,"55/390, Bajaj Street, Rourkela-429547",2017-08-30,7057682.01
27ISQSY8467Y9ZP,ISQSY8467Y,"Sandal, Narang and Golla",Keya Vasa,"11, Barman Street, Kakinada-346877",2020-01-04,442933.02
27DWJOU5759H6ZS,DWJOU5759H,Garde Ltd,Elijah Kapadia,"H.No. 82, Bahri, Etawah 650826",2021-07-07,168992.75
24NGPVO0298Q8ZW,NGPVO0298Q,Lad and Sons,Upasna Srinivas,"19, Panchal Marg, Anantapuram 121897",2015-06-22,669348.99
19LTMKQ8159Q5ZC,LTMKQ8159Q,"Varughese, Bora and Wason",Osha Dyal,"00/073, Konda Street, Imphal 374570",2020-03-19,1352491.05
27YVBKM4475J5ZK,YVBKM4475J,"Din, Hari and Choudhary",Hemangini Kulkarni,"10/592, Borah Zila, Warangal-736340",2016-11-24,22204691.74
33LVNFP1067J5ZX,LVNFP1067J,"Bala, Srinivasan and Kota",Gabriel Mani,"H.No. 090, Kota Zila, Sirsa 462959",2025-05-16,6417343.04
27LCXQX2689P8ZP,LCXQX2689P,"Shroff, Prabhakar and Sibal",Jyoti Tara,"454, Sama Path, Kottayam-102974",2025-04-30,14555151.01
27BAEWJ1351Z5ZK,BAEWJ1351Z,Parekh and Sons,Gunbir Bassi,"709, Sarkar Ganj, Korba-634704",2018-08-06,15949186.05
33ZCSCT4596B7ZU,ZCSCT4596B,"Virk, Lal and Bhatti",Rushil Sarna,"87/85, Kuruvilla Chowk, Gulbarga-787320",2018-01-26,8979024.10
32WXSUX8859H6Z9,WXSUX8859H,"Dave, Dyal and Kapur",Rehaan Nigam,"H.No. 49, Goswami Marg, Saharsa-133190",2017-09-14,849058.50
06AOGTZ5134C4Z0,AOGTZ5134C,Krishnan-Sarraf,Vedant Bhatt,"364, Bhatti Road, Bally-724289",2025-05-08,3110488.99
19BZPFJ0834C5ZT,BZPFJ0834C,Chandra-Patla,Nikita Lanka,"77/96, Parsa Chowk, Silchar 070355",2022-11-24,29317504.01
09PCMXE8651V4ZK,PCMXE8651V,Wali-Jhaveri,Januja Dayal,"46/511, Sathe Road, Uluberia-600089",2023-03-01,12214363.50
