seller_gstin,buyer_gstin,amount,date,goods_description,has_eway_bill
36SFPRY2096H6ZC,33IBSCQ6384C9Z5,36642.11,2023-12-10,Assembled pump units,true
09RHVLR4068C6Z2,24WJWAU2568M1ZM,379891.18,2023-12-10,Packaged fittings,false
33BFGOQ9935W2ZG,29MJHRZ2349X6ZY,136774.85,2023-12-11,Raw rubber sheets,true
29INPAN4986B5Z7,36AOKJO0851D2ZS,19616.44,2023-12-11,Raw rubber sheets,true
32RSYLQ0223K2ZF,19EMMMK2499I6ZU,234807.90,2023-12-11,Steel coils,true
32ONNAU7395B3Z1,36DAPUO0310C7ZC,63858.63,2023-12-11,Plywood panels,false
07VMDNQ6463M6Z9,07CPAKR3159C6Z6,216136.17,2023-12-11,Assembled pump units,true
27JIUZJ9936O3ZP,32KJKMN6484U7ZN,1107939.63,2023-12-11,Packaged fittings,true
33BFGOQ9935W2ZG,29MJHRZ2349X6ZY,143117.77,2023-12-12,Unprocessed timber,true
27DWJOU5759H6ZS,33JISGB7831B1ZP,10716.20,2023-12-12,Plywood panels,true
06EACCB2675E2Z1,33KTYIJ0653T9Z0,155708.85,2023-12-12,Packaged fittings,true
09LBIHG1357U3Z5,27NQPGL5129K6ZB,3890962.52,2023-12-13,Bauxite,true
29ATZVW6457H4ZL,33UAMQS0398Q9Z7,144494.74,2023-12-13,Steel coils,true
27ZCKTO5444T7ZH,32QVAGE5635F9ZW,46014.21,2023-12-13,Packaged fittings,true
29FGSZT2341L4ZU,24FEFMF3546N5Z4,459759.08,2023-12-13,Assembled pump units,true
19KWQXJ6573Z5ZV,33UAMQS0398Q9Z7,280299.38,2023-12-14,Steel coils,true
27NBTYE8724G5ZF,07ONCLJ9092D5ZF,614228.36,2023-12-14,Rubber gaskets,false
19VLESR2232N4ZG,33IBSCQ6384C9Z5,42366.67,2023-12-14,Cotton yarn,true
36SFPRY2096H6ZC,33AJLQO4062J4ZL,37982.20,2023-12-14,Assembled pump units,true
36SFPRY2096H6ZC,19WRYEO1416X2Z6,40660.74,2023-12-14,Kitchenware cartons,true
29OUBOW5574N1Z2,19UTJXN8944J5ZT,438957.60,2023-12-14,Auto spare kits,true
29OUBOW5574N1Z2,32EOXOY2608M1ZB,210392.74,2023-12-14,Packaged fittings,true
24QWLPM7218M9ZS,27PWPBT1677A6ZN,123403.92,2023-12-15,Raw cotton bales,true
29QTIKV4880E2ZN,33FVZTP1886B1ZH,13040.88,2023-12-15,Moulded plastic parts,true
36CFFIS3443T8ZD,33RDFAC6934H4Z0,97669.63,2023-12-15,Steel coils,true
29OUBOW5574N1Z2,29GOHXI9816W2ZK,393195.62,2023-12-15,Furniture sets,true
27VTNXY1352J3ZF,24YFVJT0833B3ZJ,446381.68,2023-12-16,Raw rubber sheets,true
27PWPBT1677A6ZN,32LLPNK6357F1ZM,301954.36,2023-12-16,Aluminium sheets,false
36DNCNJ6004M1ZY,32HPKDX0165L1ZV,182706.45,2023-12-16,Plywood panels,true
29KXAIO5781A6ZG,19PRINY7435U9ZD,20068.68,2023-12-16,Rubber gaskets,false
36SFPRY2096H6ZC,24LTMQZ5222D2ZU,21112.51,2023-12-16,Kitchenware cartons,true
07AJTBF9825V5ZM,06CZRVJ2961M1Z5,84588.03,2023-12-16,Assembled pump units,true
29OUBOW5574N1Z2,19UTJXN8944J5ZT,489679.85,2023-12-16,Packaged fittings,true
29OUBOW5574N1Z2,29GOHXI9816W2ZK,369885.08,2023-12-16,Auto spare kits,true
29OUBOW5574N1Z2,29GOHXI9816W2ZK,401262.69,2023-12-16,Assembled pump units,true
29OUBOW5574N1Z2,36QQKJS9235Z3ZJ,322885.42,2023-12-16,Packaged fittings,true
09MXUTU6897Y7ZJ,07UUIJV4066X3ZC,1422387.26,2023-12-17,Raw cotton bales,false
29QTIKV4880E2ZN,33FVZTP1886B1ZH,16533.23,2023-12-17,Plywood panels,true
07VMDNQ6463M6Z9,07CPAKR3159C6Z6,231927.45,2023-12-17,Packaged fittings,true
33FVZTP1886B1ZH,33ABVKA2477Q3ZV,247868.48,2023-12-17,Auto spare kits,true
36WXHRO7763C4ZH,27ESEGE0624L2ZG,113484.02,2023-12-18,Bauxite,true
07JUPXM1118Z6Z5,09DDLWM8819L7Z7,62075.55,2023-12-18,Plywood panels,false
36CFFIS3443T8ZD,33NFBVN7203H3ZW,273475.88,2023-12-18,Aluminium sheets,true
24UUBVF5038G7ZW,07CPAKR3159C6Z6,175143.84,2023-12-18,Kitchenware cartons,true
07EMJZW6780Y2Z6,32WXSUX8859H6Z9,149605.69,2023-12-19,Unprocessed timber,true
07LYZSS0766S2ZM,09KINXL7056Z3ZZ,496963.80,2023-12-19,Unprocessed timber,true
36SFPRY2096H6ZC,19WRYEO1416X2Z6,36465.37,2023-12-19,Kitchenware cartons,true
07AJTBF9825V5ZM,07LSOOZ5480W9ZC,78348.57,2023-12-19,Furniture sets,true
24ETOTI4054G9ZY,06XZQVR7999N1Z0,75652.57,2023-12-19,Packaged fittings,true
07BRRBC3374W7ZI,07CPAKR3159C6Z6,5876.37,2023-12-20,Cotton yarn,true
33JHNUH6395G6ZM,19MODVZ8931V1ZK,80667.92,2023-12-20,Rubber gaskets,true
06HUEZD0916A5ZO,09RRTEI5707U5ZD,73468.64,2023-12-20,Steel coils,true
36CFFIS3443T8ZD,24PEIOE9587K6Z1,105676.04,2023-12-20,Steel coils,true
24RYKIV6023H8ZM,19KVONY2634I3ZU,107016.57,2023-12-20,Cotton yarn,true
06MRNJF5697F1ZC,06JYAYN0537F6ZY,61002.19,2023-12-20,Auto spare kits,true
07LYZSS0766S2ZM,19LAXOQ8966Z5Z0,475553.95,2023-12-21,Raw cotton bales,true
27PWPBT1677A6ZN,36SKJGK8752V2ZP,134589.44,2023-12-21,Aluminium sheets,false
06HUEZD0916A5ZO,07OUVHB6781R2ZY,58626.56,2023-12-21,Steel coils,true
36CFFIS3443T8ZD,33RDFAC6934H4Z0,91513.52,2023-12-21,Moulded plastic parts,true
36SFPRY2096H6ZC,33NFBVN7203H3ZW,34467.73,2023-12-21,Furniture sets,true
36SFPRY2096H6ZC,06KBZCR3504Y5ZI,29215.34,2023-12-21,Packaged fittings,true
27DSOCO9299B9Z7,32CRNFY6373O9Z8,378550.18,2023-12-21,Furniture sets,true
09RPOZC6566C5Z6,06RUQMD4562S5ZI,866932.91,2023-12-21,Kitchenware cartons,true
24DZRRH4354M7ZS,06OXZBL4645M7ZJ,282330.65,2023-12-21,Packaged fittings,false
36KJPDS9803M4Z4,36EGXNI7648A7ZX,13056.71,2023-12-22,Aluminium sheets,true
09INXAF8375K2Z6,09RPOZC6566C5Z6,16026.61,2023-12-22,Aluminium sheets,true
32WXSUX8859H6Z9,27JIUZJ9936O3ZP,32251.38,2023-12-22,Rubber gaskets,true
36KLDTM9166Z2Z1,09VLGCS4753E9ZC,198852.57,2023-12-23,Raw rubber sheets,true
29QTIKV4880E2ZN,09CJXAH0631R3Z4,10952.48,2023-12-23,Steel coils,true
36SFPRY2096H6ZC,19WRYEO1416X2Z6,34478.29,2023-12-23,Kitchenware cartons,true
33PMOPR8856S8ZT,27YHULU2604V5Z7,165610.55,2023-12-23,Kitchenware cartons,true
09UDXJB7202A7ZG,36WYPVY8076K3Z3,681677.87,2023-12-24,Unprocessed timber,true
36PCYCP5382I6ZF,36DNCNJ6004M1ZY,983925.47,2023-12-24,Iron ore,true
36LFLLH9252Y9ZG,36RJLHS6311E3ZX,75558.83,2023-12-24,Rubber gaskets,true
24GZBVA6558P1ZL,32UUPHZ3906D6Z2,36528.53,2023-12-24,Plywood panels,true
29ZPTTJ0999K9ZS,27IGCHQ9187K8ZA,22944.85,2023-12-24,Kitchenware cartons,true
36RFJIA6760Z4ZE,09PCMXE8651V4ZK,32664.83,2023-12-24,Auto spare kits,true
29ARILY4646G7ZB,27KINDQ3546Y6ZH,128366.71,2023-12-25,Bauxite,true
07OAQOF6796J4Z9,19ISPJW5108Q1ZR,1850443.54,2023-12-25,Raw cotton bales,true
06UHZTW1531F2ZV,09OVCIZ9745U3Z5,146076.04,2023-12-25,Cotton yarn,false
09WTMQE1852U4ZK,29GFIQV7395E9Z3,51407.29,2023-12-25,Steel coils,true
33PFWHD9788O7Z6,24TAFTG7862R9Z6,910635.46,2023-12-25,Moulded plastic parts,true
36SFPRY2096H6ZC,33AJLQO4062J4ZL,33907.12,2023-12-25,Garment lots,true
36SFPRY2096H6ZC,24LTMQZ5222D2ZU,22170.05,2023-12-25,Furniture sets,true
33BOZAH6178Z8ZX,24FEFMF3546N5Z4,26433.82,2023-12-25,Packaged fittings,true
36RFJIA6760Z4ZE,29EDLUJ6782B9ZN,16195.25,2023-12-25,Auto spare kits,true
19JDNCF8116A7ZR,19PKRBM1243B7ZD,40180.95,2023-12-26,Bauxite,true
36ZXCGD4127X8ZC,09ASFZG5181A8ZO,37861.70,2023-12-26,Moulded plastic parts,true
36CFFIS3443T8ZD,33NFBVN7203H3ZW,256626.77,2023-12-26,Moulded plastic parts,true
29OUBOW5574N1Z2,27YHULU2604V5Z7,288353.60,2023-12-26,Furniture sets,false
09OSVCA8316Z9ZT,36WAVDP4011U2Z3,21985.08,2023-12-27,Aluminium sheets,true
06HUEZD0916A5ZO,19XOUDS2630L1ZS,70859.49,2023-12-27,Steel coils,true
36SFPRY2096H6ZC,33AJLQO4062J4ZL,38920.52,2023-12-27,Furniture sets,true
32FDPUC3482Y5ZW,09KWHDG9479Y8ZW,112766.92,2023-12-27,Auto spare kits,false
19YWFRM8169Y5ZR,27YHULU2604V5Z7,544278.69,2023-12-28,Garment lots,true
19KVONY2634I3ZU,24TAGXM6969H7ZH,58920.00,2023-12-28,Garment lots,true
33BFGOQ9935W2ZG,29MJHRZ2349X6ZY,148804.70,2023-12-29,Unprocessed timber,true
29QPMND1837Q4Z4,27REVOI7954X3ZU,35071.27,2023-12-29,Crude polymer granules,true
29ARDGE0223X7Z9,09RNPPS4574B4ZK,8597.45,2023-12-29,Moulded plastic parts,true
07BRRBC3374W7ZI,07CPAKR3159C6Z6,5188.69,2023-12-29,Plywood panels,true
36SFPRY2096H6ZC,33NFBVN7203H3ZW,43029.89,2023-12-30,Kitchenware cartons,true
32XLLEH8058M1ZM,29EDLUJ6782B9ZN,166893.84,2023-12-30,Furniture sets,true
19FQBXB8738Z5ZJ,09KWHDG9479Y8ZW,39866.79,2023-12-30,Kitchenware cartons,true
06FBDBE3080G2ZD,33IBSCQ6384C9Z5,191666.11,2023-12-30,Assembled pump units,true
27JIUZJ9936O3ZP,36QJRRK2696Y5ZN,1717243.53,2023-12-30,Furniture sets,true
29EJCKA2893O7ZQ,32RJAQU3238E9ZL,48380.66,2023-12-31,Raw cotton bales,true
32RSYLQ0223K2ZF,19EMMMK2499I6ZU,226956.55,2023-12-31,Rubber gaskets,true
07UTAXR5427H3ZW,07HPOAR3802C2ZC,496098.53,2023-12-31,Aluminium sheets,true
07SLHCO4805K5ZG,09RPOZC6566C5Z6,43052.43,2023-12-31,Moulded plastic parts,true
36SFPRY2096H6ZC,33NFBVN7203H3ZW,40035.07,2023-12-31,Garment lots,true
33PRHFI9856H1ZZ,29GFIQV7395E9Z3,322459.96,2023-12-31,Auto spare kits,true
32GHVXW5306M3ZC,07XKNFN1297C8Z2,356704.11,2023-12-31,Assembled pump units,true
24MUJII8945M1Z0,27SZGGX2401A8ZI,579526.77,2023-12-31,Kitchenware cartons,true
24CIITW7014B7Z5,33DGIEE5764P3Z0,38673.91,2024-01-01,Bauxite,true
33BOZAH6178Z8ZX,32CRNFY6373O9Z8,33520.24,2024-01-01,Furniture sets,true
27ESEGE0624L2ZG,32OVCAK3848E9ZM,87049.64,2024-01-01,Packaged fittings,true
27SJPYM0716W7Z2,32SXWLX6014F7ZC,189801.59,2024-01-01,Furniture sets,true
07LRZYY2678G4ZZ,27LPMDU8680M6ZK,318731.24,2024-01-02,Unprocessed timber,true
36SFPRY2096H6ZC,33FMKRF3123H1Z5,20395.69,2024-01-02,Kitchenware cartons,true
09RHVLR4068C6Z2,32ZAVXR5770U3Z6,180239.53,2024-01-02,Garment lots,true
33JNXTI4295W2Z8,09YQQBM6652S2ZN,55185.48,2024-01-02,Kitchenware cartons,false
07UUIJV4066X3ZC,24IQLJZ5610I3Z5,429208.54,2024-01-02,Assembled pump units,true
36PCYCP5382I6ZF,06FRUJV1633Q4ZN,408930.12,2024-01-03,Raw cotton bales,true
19KVONY2634I3ZU,24TAGXM6969H7ZH,75203.33,2024-01-03,Garment lots,true
36PCYCP5382I6ZF,36DNCNJ6004M1ZY,794309.50,2024-01-04,Crude polymer granules,true
24UUBVF5038G7ZW,09YQQBM6652S2ZN,440904.10,2024-01-04,Auto spare kits,false
06HUEZD0916A5ZO,33QZMJW5964N9Z2,55302.18,2024-01-05,Plywood panels,true
36SVELR8565B4ZB,33EVMUF8137F9Z7,146372.64,2024-01-05,Garment lots,true
36PCYCP5382I6ZF,36DNCNJ6004M1ZY,892811.46,2024-01-06,Iron ore,true
29HEABS6656C9Z1,27JIUZJ9936O3ZP,26052.95,2024-01-06,Unprocessed timber,true
29INPAN4986B5Z7,33JNXTI4295W2Z8,33010.70,2024-01-06,Bauxite,false
07LRZYY2678G4ZZ,32YEZQN5377H9ZW,523696.65,2024-01-06,Bauxite,true
29ARILY4646G7ZB,19XQJBG0567H5Z5,136144.98,2024-01-07,Unprocessed timber,true
32PNXRQ3559J2ZD,33AJLQO4062J4ZL,213609.84,2024-01-07,Aluminium sheets,true
09RHVLR4068C6Z2,09RRTEI5707U5ZD,386280.52,2024-01-07,Assembled pump units,true
29OUBOW5574N1Z2,33PFRJA9409E4ZA,432318.61,2024-01-07,Garment lots,true
07DXDAV0481F1ZD,24IQLJZ5610I3Z5,61587.13,2024-01-07,Auto spare kits,true
19BZEFW1480F6Z8,07TEGQN8760X6ZM,155218.22,2024-01-08,Raw cotton bales,true
06ABOZX1726F6Z2,24GBKGE9107F2ZI,11767.27,2024-01-08,Packaged fittings,true
27AAUOA7028I4Z6,33PFWHD9788O7Z6,4090940.00,2024-01-09,Unprocessed timber,true
29ZSWJO5789M3ZL,29XYQFD5991D4Z9,457297.20,2024-01-09,Raw cotton bales,true
32XKYTZ1931X5ZK,09RHVLR4068C6Z2,329882.23,2024-01-09,Steel coils,true
36SFPRY2096H6ZC,33AJLQO4062J4ZL,35657.85,2024-01-09,Auto spare kits,true
07JUUDM8979S8ZM,33XHLRJ9499Z7ZD,8181.76,2024-01-09,Furniture sets,true
27AAUOA7028I4Z6,27OROOD3001N5Z2,3930313.00,2024-01-10,Iron ore,true
27GMOOH0054L4ZH,19ZXHPO8928B5ZX,58788.17,2024-01-10,Furniture sets,false
07HTOHS3181G3ZM,24FEFMF3546N5Z4,1310636.41,2024-01-10,Kitchenware cartons,true
07BDHJK2478N3Z2,32LOOQU3817S5ZG,39711.56,2024-01-11,Raw cotton bales,true
36DNCNJ6004M1ZY,32HPKDX0165L1ZV,186486.91,2024-01-11,Rubber gaskets,true
36SFPRY2096H6ZC,33NFBVN7203H3ZW,41033.74,2024-01-11,Packaged fittings,true
24TFDQH5064O3ZY,29ZJPOZ3040E8ZO,277592.41,2024-01-11,Assembled pump units,true
06CWPIM4224B7ZS,09HNSHS9691M4ZQ,350024.19,2024-01-11,Packaged fittings,true
27WDXOE5948P9Z4,27LPMDU8680M6ZK,30400.92,2024-01-12,Raw rubber sheets,true
36CFFIS3443T8ZD,33NFBVN7203H3ZW,285696.52,2024-01-12,Steel coils,true
24ZWGUV4202L4ZI,27ASTEJ2103K8ZQ,212838.30,2024-01-12,Assembled pump units,true
32GHVXW5306M3ZC,36QQKJS9235Z3ZJ,454634.50,2024-01-12,Furniture sets,true
24QXHMU5524H5ZF,36MSFMC8486I5Z7,152580.34,2024-01-13,Cotton yarn,true
24GFVMS1800O6Z1,24UOUWU7831P5ZE,22770.51,2024-01-13,Aluminium sheets,true
36SFPRY2096H6ZC,06KBZCR3504Y5ZI,33947.96,2024-01-13,Kitchenware cartons,true
36HCWYU3794P2ZC,27ZCKTO5444T7ZH,128323.65,2024-01-14,Raw rubber sheets,true
33PFWHD9788O7Z6,33JRTGH8758T8ZZ,1142195.12,2024-01-14,Steel coils,true
36SFPRY2096H6ZC,33NFBVN7203H3ZW,40906.83,2024-01-14,Packaged fittings,true
06UMMBZ1398Q4Z5,19UTJXN8944J5ZT,160716.26,2024-01-14,Garment lots,true
32RJAQU3238E9ZL,07NBJJK8234L9ZU,16848.82,2024-01-14,Furniture sets,true
32WXSUX8859H6Z9,29NKHQG7731Y2ZY,34225.17,2024-01-15,Cotton yarn,false
19LHQIY6848H2Z2,24ZWGUV4202L4ZI,1060109.75,2024-01-16,Unprocessed timber,true
07ZCTGP2362P4ZZ,32EOXOY2608M1ZB,75753.97,2024-01-16,Steel coils,true
09UAOYX7557Q4ZE,33NIBIB2100D3Z2,1322131.79,2024-01-16,Moulded plastic parts,false
36CFFIS3443T8ZD,33NFBVN7203H3ZW,279007.18,2024-01-16,Aluminium sheets,true
36CFFIS3443T8ZD,24PEIOE9587K6Z1,118910.28,2024-01-16,Moulded plastic parts,true
36SFPRY2096H6ZC,06KBZCR3504Y5ZI,34018.23,2024-01-16,Auto spare kits,true
36SFPRY2096H6ZC,33IBSCQ6384C9Z5,42552.68,2024-01-16,Furniture sets,true
24RQFLE6565G4ZD,36IRHSK8740M6Z7,1835727.15,2024-01-16,Garment lots,true
32SGBJM3526O4ZB,06NEVZN7309U1Z9,943692.75,2024-01-17,Iron ore,true
33LULMY8190R8ZQ,06HUEZD0916A5ZO,529213.05,2024-01-17,Crude polymer granules,true
33GFMOF6809Q9ZR,19BZPFJ0834C5ZT,196196.97,2024-01-17,Cotton yarn,true
19IEIDM7523V5ZS,27WDPVD4784M1ZW,31172.27,2024-01-17,Garment lots,true
19IUUTA7684O2ZZ,06MSQLC0441O4ZD,90286.67,2024-01-18,Crude polymer granules,true
32RSYLQ0223K2ZF,19EMMMK2499I6ZU,221844.81,2024-01-18,Plywood panels,true
06HUEZD0916A5ZO,19XOUDS2630L1ZS,77218.43,2024-01-18,Rubber gaskets,false
36SFPRY2096H6ZC,33IBSCQ6384C9Z5,35697.55,2024-01-18,Auto spare kits,true
09DSGWM5856J8ZQ,29EBUKX7702T9ZW,1342455.24,2024-01-18,Kitchenware cartons,true
32SGBJM3526O4ZB,06NEVZN7309U1Z9,806715.82,2024-01-19,Iron ore,true
27AAUOA7028I4Z6,36WKZLE4817U3Z1,4166461.11,2024-01-19,Raw cotton bales,true
32WOFIF8971V5ZQ,09VLGCS4753E9ZC,42010.44,2024-01-19,Steel coils,true
33JHNUH6395G6ZM,33ALJGR8193I4Z6,73833.11,2024-01-19,Cotton yarn,true
36SFPRY2096H6ZC,07CPAKR3159C6Z6,25479.57,2024-01-19,Assembled pump units,true
33BOZAH6178Z8ZX,09HNSHS9691M4ZQ,31355.98,2024-01-19,Garment lots,true
27UOAIF3203U2ZM,19PINVK7074T9ZP,79870.92,2024-01-19,Assembled pump units,true
06RKGXN9416K9ZU,24ZWGUV4202L4ZI,191346.61,2024-01-20,Crude polymer granules,true
33LULMY8190R8ZQ,06HUEZD0916A5ZO,460091.42,2024-01-20,Raw rubber sheets,true
07ZCTGP2362P4ZZ,33UAMQS0398Q9Z7,124944.38,2024-01-20,Moulded plastic parts,true
27TEUMQ9534E8Z8,33YMOXU1184I2ZU,754572.88,2024-01-21,Iron ore,true
07BDHJK2478N3Z2,24QDIHY5458Z7ZQ,77255.33,2024-01-21,Raw cotton bales,true
24JNOKV8393Z2ZX,09YARNK5803H8ZN,77454.08,2024-01-21,Plywood panels,true
09GRCHD9708E8Z6,19LGQNB4742U7ZQ,22769.79,2024-01-21,Aluminium sheets,true
09NEYGU2321F2ZI,36NOCOD5617S2ZS,1119288.12,2024-01-21,Rubber gaskets,true
33YMOXU1184I2ZU,33UAMQS0398Q9Z7,401385.18,2024-01-21,Cotton yarn,true
29LTOXH0322F9ZZ,33IBSCQ6384C9Z5,68307.20,2024-01-21,Rubber gaskets,true
24TMMKL9574L8ZS,06UHJGH1204O4Z9,5874.97,2024-01-21,Packaged fittings,true
33CWHXJ5537Y1Z9,06UDZNU5516R9ZD,210999.36,2024-01-22,Raw cotton bales,true
06HUEZD0916A5ZO,29VLBYZ6281N5ZR,77575.03,2024-01-22,Aluminium sheets,true
19DHSRT3390D9ZH,24FEFMF3546N5Z4,114278.45,2024-01-22,Kitchenware cartons,false
24ILBVC7592Q8ZJ,09LZEBK1230P7Z4,238453.27,2024-01-22,Auto spare kits,true
33LHQTB8030D5ZS,06CKXBB0732H5ZC,335296.76,2024-01-23,Raw rubber sheets,true
36WXHRO7763C4ZH,09SRTKP8046U2ZR,102720.53,2024-01-23,Iron ore,false
24YEIBB0968Z9Z5,33ALJGR8193I4Z6,10063.09,2024-01-23,Rubber gaskets,true
09RXFOA4190U4Z0,32EOXOY2608M1ZB,12950.59,2024-01-24,Rubber gaskets,true
27PPCGL5684J3ZM,33FMKRF3123H1Z5,409696.39,2024-01-24,Cotton yarn,true
33FVZTP1886B1ZH,29GFIQV7395E9Z3,305172.76,2024-01-24,Garment lots,true
09WTMQE1852U4ZK,29GFIQV7395E9Z3,61978.38,2024-01-25,Rubber gaskets,true
06VCUTU2378Z9ZW,19PQRMM4466I9ZB,100720.35,2024-01-25,Cotton yarn,true
33IZUKK1955M4ZS,27UOAIF3203U2ZM,93673.64,2024-01-25,Rubber gaskets,true
29XBXTV9567L1ZW,33EVMUF8137F9Z7,416132.87,2024-01-25,Garment lots,true
09ECLYC7150C7ZP,09DDLWM8819L7Z7,25688.75,2024-01-25,Assembled pump units,true
24IKZPL6710A9ZR,32OVCAK3848E9ZM,80814.89,2024-01-25,Assembled pump units,false
27UOAIF3203U2ZM,36AENZS8446J8ZE,53255.57,2024-01-25,Packaged fittings,true
32UUPHZ3906D6Z2,24NSLLG5896D9Z0,274851.62,2024-01-25,Auto spare kits,true
27YUKKG1223G2ZD,24MQAKY3341R5ZX,553664.53,2024-01-26,Raw rubber sheets,true
07HJLRU4362I2ZS,27NYFJA7202W4Z6,21544.04,2024-01-26,Raw cotton bales,true
32ONNAU7395B3Z1,36DAPUO0310C7ZC,72306.16,2024-01-26,Cotton yarn,false
36CFFIS3443T8ZD,24PEIOE9587K6Z1,119620.79,2024-01-26,Cotton yarn,true
09UUTWL2016D2ZY,09DDLWM8819L7Z7,463030.74,2024-01-26,Packaged fittings,true
36PCYCP5382I6ZF,09EQJPS9310J9ZV,660217.13,2024-01-27,Unprocessed timber,true
36PCYCP5382I6ZF,09EQJPS9310J9ZV,585793.93,2024-01-27,Crude polymer granules,true
19JDNCF8116A7ZR,09ECLYC7150C7ZP,84659.57,2024-01-27,Raw cotton bales,true
09INGKL3395U5ZC,19STMJU1951R2ZG,335695.87,2024-01-27,Steel coils,true
27LPMDU8680M6ZK,33BOZAH6178Z8ZX,94655.77,2024-01-27,Moulded plastic parts,false
33JHNUH6395G6ZM,32XRNFR6605L7Z0,84191.95,2024-01-27,Aluminium sheets,true
36CFFIS3443T8ZD,24PEIOE9587K6Z1,111641.74,2024-01-27,Cotton yarn,true
24MUJII8945M1Z0,06SKJHV5111V7ZF,812676.31,2024-01-27,Packaged fittings,true
36PCYCP5382I6ZF,36DNCNJ6004M1ZY,911232.95,2024-01-28,Bauxite,true
32QFAVD4797G6ZQ,29GFIQV7395E9Z3,111723.58,2024-01-28,Rubber gaskets,true
19DHSRT3390D9ZH,36QJRRK2696Y5ZN,149069.94,2024-01-28,Furniture sets,true
36SVELR8565B4ZB,36SKJGK8752V2ZP,167163.71,2024-01-28,Garment lots,true
29HEABS6656C9Z1,33GFMOF6809Q9ZR,29106.75,2024-01-29,Raw rubber sheets,true
06HUEZD0916A5ZO,19UTJXN8944J5ZT,37954.28,2024-01-29,Cotton yarn,true
36SFPRY2096H6ZC,24LTMQZ5222D2ZU,23938.01,2024-01-29,Kitchenware cartons,true
36SFPRY2096H6ZC,33IBSCQ6384C9Z5,45256.47,2024-01-29,Auto spare kits,true
36SFPRY2096H6ZC,33FMKRF3123H1Z5,22276.61,2024-01-29,Furniture sets,true
07WSVSJ7622I6ZN,27NDSXW1264Q8ZN,322890.71,2024-01-29,Furniture sets,true
19XOUDS2630L1ZS,32GCYJS2186J6ZN,32746.94,2024-01-29,Assembled pump units,true
06EACCB2675E2Z1,29EBUKX7702T9ZW,248304.66,2024-01-29,Auto spare kits,true
07EMJZW6780Y2Z6,32WXSUX8859H6Z9,142907.06,2024-01-30,Iron ore,false
07FFINO8392J7ZL,27NDSXW1264Q8ZN,43325.02,2024-01-30,Rubber gaskets,true
36SFPRY2096H6ZC,33AJLQO4062J4ZL,41793.55,2024-01-30,Garment lots,true
19LGQNB4742U7ZQ,19TFGHU7741B8ZG,7839.95,2024-01-30,Assembled pump units,true
33NIBIB2100D3Z2,19STMJU1951R2ZG,555645.62,2024-01-30,Garment lots,false
32AQDSG3896J7ZS,24NYIFL2135V1ZB,168779.61,2024-01-31,Aluminium sheets,true
06SYEST9487M8ZD,32JEUOR8051M2ZY,31842.50,2024-01-31,Cotton yarn,true
07ZCTGP2362P4ZZ,32EOXOY2608M1ZB,83393.98,2024-01-31,Cotton yarn,true
27ISQSY8467Y9ZP,33TKHZT9032W7ZI,14644.56,2024-01-31,Garment lots,true
27UOAIF3203U2ZM,36AENZS8446J8ZE,60649.29,2024-01-31,Assembled pump units,true
09CJXAH0631R3Z4,07CPAKR3159C6Z6,1162632.50,2024-01-31,Assembled pump units,true
09TJKVU9471I1ZZ,32ZRIPZ2094K6ZA,292740.23,2024-02-01,Raw rubber sheets,false
24QWLPM7218M9ZS,24SHNHA8348T8ZE,316452.65,2024-02-01,Crude polymer granules,true
24KNZCL5285I7ZP,06VCUTU2378Z9ZW,408791.70,2024-02-01,Raw cotton bales,true
06ENBMI2016E2ZJ,19LQLDP1768Z5ZQ,58040.05,2024-02-01,Plywood panels,true
06EPCNC3231W7ZC,29VLBYZ6281N5ZR,31229.57,2024-02-01,Moulded plastic parts,true
24QXHMU5524H5ZF,32CQFMQ1007G1ZZ,138126.94,2024-02-02,Steel coils,true
36GBFOF8858W7Z6,33FVZTP1886B1ZH,19224.89,2024-02-02,Rubber gaskets,true
36SFPRY2096H6ZC,06KBZCR3504Y5ZI,30426.19,2024-02-02,Furniture sets,true
09RPOZC6566C5Z6,33XHLRJ9499Z7ZD,799310.42,2024-02-03,Garment lots,true
33FVZTP1886B1ZH,36IRHSK8740M6Z7,432017.29,2024-02-03,Furniture sets,true
24ILBVC7592Q8ZJ,09YQQBM6652S2ZN,252406.10,2024-02-03,Assembled pump units,true
19XOUDS2630L1ZS,32SXWLX6014F7ZC,32363.94,2024-02-03,Kitchenware cartons,false
24JNOKV8393Z2ZX,09YARNK5803H8ZN,69908.79,2024-02-04,Moulded plastic parts,true
32RSYLQ0223K2ZF,19EMMMK2499I6ZU,252901.36,2024-02-04,Cotton yarn,true
06ENBMI2016E2ZJ,19LQLDP1768Z5ZQ,50809.93,2024-02-04,Aluminium sheets,true
36POFVN2425E2Z3,07HPOAR3802C2ZC,44292.83,2024-02-04,Moulded plastic parts,true
27REVOI7954X3ZU,07CPAKR3159C6Z6,27921.54,2024-02-04,Assembled pump units,true
32UUPHZ3906D6Z2,24OOCMR3493R1ZL,455560.49,2024-02-04,Auto spare kits,true
27ZCKTO5444T7ZH,33ABVKA2477Q3ZV,48078.66,2024-02-04,Garment lots,true
32QHXUF3872N3Z5,33KTYIJ0653T9Z0,20824.00,2024-02-04,Garment lots,false
33LULMY8190R8ZQ,06HUEZD0916A5ZO,500922.73,2024-02-06,Raw cotton bales,true
09CUBWZ8000R4ZC,36FWTSP8079H7ZQ,10153.28,2024-02-06,Garment lots,true
